brickid,latitude,longitude,state,type,schools_1km,hospitals_1km,pop_1km,grids_pop,total_prod(kg_day),pm2.5(kg_day),pm10(kg_day,nox(kg_day),sox(kg_day,total_prod(kg/season),pm2.5(kg_s),pm10(kg_s),nox(kg_s),sox(kg_s)
BKP-3171,72.93539642,31.05209651,Punjab,,0,0,4386,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3172,72.94127434,30.89078895,Punjab,,0,0,1974,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3173,72.94104511,30.6972748,Punjab,,0,0,10130,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3174,72.94427905,33.20779653,Punjab,,0,0,4054,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3175,72.9524088,31.84000243,Punjab,,0,0,4333,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3176,72.95277049,30.92325783,Punjab,,0,0,194,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3177,72.94652484,31.29249851,Punjab,,0,0,397,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3178,72.95120779,31.09382632,Punjab,,0,0,397,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3179,72.9467045,33.55472589,Punjab,,0,0,4933,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-318,73.39247273,31.57075167,Punjab,,0,0,1379,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3180,72.96277664,30.97950365,Punjab,,0,0,5125,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3181,73.02977621,31.52314658,Punjab,,0,0,472,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3182,73.03029274,31.51793073,Punjab,,0,0,5476,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3183,73.02889254,30.61849939,Punjab,,0,0,3003,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3184,73.02816672,30.61829792,Punjab,,0,0,2403,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3185,73.02694158,30.61660719,Punjab,,0,0,5140,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3186,69.69363536,25.32216039,Sindh,,0,0,3638,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3187,69.70055239,25.31064698,Sindh,,0,0,3638,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3188,69.69367129,25.32462177,Sindh,,0,0,3939,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3189,73.04980971,33.00827857,Punjab,,0,0,1476,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-319,73.38330614,32.07345707,Punjab,,0,0,7153,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3190,73.05136721,32.99328333,Punjab,,0,0,2860,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3191,73.0464175,31.98342274,Punjab,,0,0,2860,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3192,73.04477575,31.98059718,Punjab,,0,0,2774,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3193,73.03956036,32.20018123,Punjab,,0,0,3444,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3194,73.033963,32.19658226,Punjab,,0,0,3951,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3195,73.04051669,32.19495166,Punjab,,0,0,12245,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3196,73.03780714,31.24665748,Punjab,,0,0,12313,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3197,73.03575,31.32302223,Punjab,,0,0,12313,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3198,73.04301737,31.30382178,Punjab,,0,0,12313,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3199,73.03366142,31.61041229,Punjab,,0,0,9997,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-32,69.03642009,25.50744377,Sindh,,0,0,2613,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-320,73.21797176,30.79064869,Punjab,,0,0,3920,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3200,73.03576982,31.48841843,Punjab,,0,0,3874,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3201,73.03889877,31.4850507,Punjab,,1,0,17420,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3202,73.03553996,31.51453827,Punjab,,0,0,5130,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3203,73.04066828,31.51228931,Punjab,,0,0,2766,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3204,73.03873795,31.51217107,Punjab,,0,0,5247,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3205,73.0424756,31.50882139,Punjab,,0,0,18879,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3206,73.04163896,31.50821645,Punjab,,0,0,2157,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3207,73.04325992,32.20151722,Punjab,,0,0,2157,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3208,73.03329086,30.66074706,Punjab,,0,0,1215,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3209,73.04959248,31.31490165,Punjab,,0,0,2297,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-321,73.38510546,32.0436505,Punjab,,0,0,5273,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3210,73.04584058,31.31267767,Punjab,,0,0,5273,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3211,73.04809493,31.31220962,Punjab,,0,0,3783,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3212,73.04323596,33.11921516,Punjab,,0,0,3783,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3213,73.0560691,31.66198351,Punjab,,0,0,3401,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3214,69.78041262,28.31431385,Sindh,,0,0,7102,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3215,69.77448374,28.31278671,Sindh,,0,0,1195,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3216,73.00513991,30.04132498,Punjab,,0,0,891,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3217,73.01121987,32.01215114,Punjab,,0,0,345,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3218,73.00743061,33.25370044,Punjab,,0,0,3223,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3219,73.0166737,31.49287729,Punjab,,0,0,16304,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-322,73.22468204,31.40616602,Punjab,,0,0,2967,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3220,73.02095574,33.0101091,Punjab,,0,0,3525,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3221,73.02122817,31.50552556,Punjab,,0,0,4894,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3222,73.01044895,32.42006685,Punjab,,0,0,3562,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3223,73.00316362,31.44620026,Punjab,,0,0,1646,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3224,73.00446328,31.68049682,Punjab,,0,0,119,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3225,73.00608613,31.73828747,Punjab,,0,0,324,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3226,73.02265706,32.41344377,Punjab,,0,0,592,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3227,73.02234265,32.41355107,Punjab,,0,0,5750,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3228,73.02302863,30.85465964,Punjab,,0,0,2923,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3229,73.01723936,30.86436573,Punjab,,0,0,2578,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-323,73.22093374,32.54203658,Punjab,,0,0,2128,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3230,73.01309,30.119164,Punjab,,0,0,20,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3231,73.02193841,30.31171788,Punjab,,0,0,2611,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3232,73.02623535,32.51552483,Punjab,,0,0,538,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3233,73.34268188,32.31226602,Punjab,,0,0,5335,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3234,73.3390437,32.41813248,Punjab,,0,0,1745,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3235,73.33505903,31.73484821,Punjab,,0,0,261,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3236,73.33468687,31.73473913,Punjab,,0,0,239,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3237,73.33562112,30.94602729,Punjab,,0,0,3660,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3238,73.33752041,31.72185087,Punjab,,0,0,2822,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3239,69.74106641,25.37781102,Sindh,,0,0,2756,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-324,73.21840404,32.28201321,Punjab,,0,0,5341,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3240,73.34758784,31.33816046,Punjab,,0,0,5320,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3241,73.3433646,31.21502395,Punjab,,0,0,5087,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3242,73.3483821,31.09600838,Punjab,,0,0,5108,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3243,69.75040889,25.39577732,Sindh,,0,0,5087,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3244,69.75103771,25.39725954,Sindh,,0,0,5087,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3245,73.34411918,30.78800465,Punjab,,0,0,2270,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3246,73.34582598,30.60735344,Punjab,,0,0,2270,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3247,73.35944264,31.48779764,Punjab,,0,0,3275,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3248,73.35920714,31.33100629,Punjab,,0,0,2871,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3249,73.35789091,31.330236,Punjab,,0,0,5714,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-325,73.22174618,32.52959095,Punjab,,0,0,581,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3250,73.30567129,33.30688071,Punjab,,0,0,1338,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3251,69.76055985,28.30155777,Sindh,,0,0,2876,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3252,73.30702913,31.89426265,Punjab,,0,0,2582,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3253,73.32291549,30.74456419,Punjab,,0,0,965,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3254,73.31956523,32.56376436,Punjab,,0,0,1176,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3255,73.314355,32.41015244,Punjab,,0,0,7237,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3256,73.31682199,32.36348014,Punjab,,0,0,3577,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3257,69.60254376,25.12835493,Sindh,,0,0,3529,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3258,73.33070162,33.24278591,Punjab,,0,0,3544,6,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3259,73.33055462,33.24278591,Punjab,,0,0,2024,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-326,73.21997534,32.52705487,Punjab,,0,0,1006,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3260,73.31438495,31.69560116,Punjab,,0,0,1257,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3261,73.31765767,31.51480296,Punjab,,0,0,1205,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3262,73.32502357,33.26529512,Punjab,,0,0,194,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3263,73.32436441,33.26509679,Punjab,,0,0,446,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3264,73.32347932,33.26440109,Punjab,,0,0,10298,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3265,73.32363759,33.26465989,Punjab,,0,0,2847,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3266,73.32462831,33.26372949,Punjab,,0,0,2719,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3267,73.32431133,33.26389632,Punjab,,0,0,4042,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3268,73.32242123,31.49385103,Punjab,,0,0,4042,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3269,73.31679756,31.49179326,Punjab,,0,0,1815,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-327,73.2209362,32.526098,Punjab,,0,0,1957,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3270,69.59100284,25.35405058,Sindh,,0,0,2113,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3271,73.33027822,32.20044304,Punjab,,0,0,1983,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3272,73.33017352,32.39388341,Punjab,,0,0,781,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3273,73.32689149,31.89357624,Punjab,,0,0,1815,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3274,73.32857833,31.49354147,Punjab,,0,0,1992,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3275,73.33068937,31.72288136,Punjab,,0,0,354,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3276,73.33079102,31.7224984,Punjab,,0,0,6313,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3277,73.32374347,31.46616852,Punjab,,0,0,3491,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3278,69.60717893,25.09773556,Sindh,,0,0,4124,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3279,73.32893765,30.89831777,Punjab,,0,0,135,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-328,73.21634476,32.64696494,Punjab,,0,0,10616,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3280,73.32962521,30.89712577,Punjab,,0,0,667,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3281,73.32762717,30.8970522,Punjab,,0,0,657,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3282,73.40225615,33.27824142,Punjab,,0,0,2456,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3283,73.40177306,33.27837716,Punjab,,0,0,391,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3284,73.3977398,31.51207231,Punjab,,0,0,5060,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3285,73.39616334,31.50911932,Punjab,,0,0,5060,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3286,73.39586214,31.50921707,Punjab,,0,0,4487,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3287,73.40515072,32.24755139,Punjab,,0,0,4487,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3288,73.41006498,31.44669906,Punjab,,0,0,4530,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3289,73.40553251,31.37037796,Punjab,,0,0,687,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-329,73.22359249,33.33475434,Punjab,,0,0,1075,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3290,73.41942795,32.59873877,Punjab,,0,0,3436,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3291,73.4196675,32.5976093,Punjab,,0,0,187,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3292,73.41715221,32.29789298,Punjab,,0,0,890,5,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3293,73.4163078,32.29606041,Punjab,,0,0,119,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3294,73.41490643,32.29483871,Punjab,,0,0,1215,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3295,69.56257116,25.36954652,Sindh,,0,0,2048,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3296,73.41332539,31.69949822,Punjab,,0,0,4797,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3297,73.41937012,31.70941128,Punjab,,0,0,4565,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3298,73.41921834,31.70792442,Punjab,,0,0,1215,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3299,73.41504002,31.35127252,Punjab,,0,0,2629,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-33,69.03357053,25.4936034,Sindh,,0,0,2629,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-330,73.23480319,31.0897757,Punjab,,0,0,4,3,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3300,73.41661323,33.40803101,Punjab,,0,0,1777,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3301,73.3664744,31.32679491,Punjab,,0,0,1273,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3302,73.36634903,31.31240311,Punjab,,0,1,1754,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3303,69.5764152,25.15873188,Sindh,,0,0,1685,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3304,73.37520089,30.78548937,Punjab,,0,0,4588,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3305,73.37771617,30.80884556,Punjab,,0,0,306,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3306,73.38336099,31.30372867,Punjab,,0,0,306,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3307,73.38387462,33.16969299,Punjab,,0,0,179,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
BKP-3308,73.39164287,33.15088545,Punjab,,0,0,960,4,33210,225.828,322.137,156.087,152.766,7140150,48553.02,69259.455,33558.705,32844.69
