OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
3859,5.000000000000000,0.000347222222222,1032,1135,103,1085.599999999999909,41.869320510368929,5428.000000000000000,5,1032,1,20.0000000,1032,1,20.0000000,1088,1135
3860,4.000000000000000,0.000277777777778,779,1529,750,1040.250000000000000,289.447210212846926,4161.000000000000000,4,779,1,25.0000000,779,1,25.0000000,894,1529
3861,4.000000000000000,0.000277777777778,779,1529,750,1040.250000000000000,289.447210212846926,4161.000000000000000,4,779,1,25.0000000,779,1,25.0000000,894,1529
3862,4.000000000000000,0.000277777777778,779,1529,750,1040.250000000000000,289.447210212846926,4161.000000000000000,4,779,1,25.0000000,779,1,25.0000000,894,1529
3863,4.000000000000000,0.000277777777778,827,1608,781,1242.000000000000000,300.080822446220338,4968.000000000000000,4,827,1,25.0000000,827,1,25.0000000,1104,1608
3864,4.000000000000000,0.000277777777778,320,610,290,508.750000000000000,118.417429038127665,2035.000000000000000,4,320,1,25.0000000,320,1,25.0000000,496,610
3865,4.000000000000000,0.000277777777778,966,2430,1464,1439.000000000000000,592.767661061228978,5756.000000000000000,4,966,1,25.0000000,966,1,25.0000000,999,2430
3866,4.000000000000000,0.000277777777778,504,2046,1542,1179.500000000000000,590.986674976686800,4718.000000000000000,4,504,1,25.0000000,504,1,25.0000000,791,2046
3867,4.000000000000000,0.000277777777778,355,1394,1039,1102.000000000000000,432.303712683571575,4408.000000000000000,4,355,1,25.0000000,355,1,25.0000000,1310,1394
3868,4.000000000000000,0.000277777777778,695,1388,693,1029.750000000000000,287.473803154304846,4119.000000000000000,4,695,1,25.0000000,695,1,25.0000000,806,1388
3869,3.000000000000000,0.000208333333333,168,923,755,576.333333333333258,311.296571705432655,1729.000000000000000,3,168,1,33.3333015,168,1,33.3333015,638,923
3870,4.000000000000000,0.000277777777778,343,1550,1207,893.500000000000000,430.791422848691411,3574.000000000000000,4,343,1,25.0000000,343,1,25.0000000,804,1550
3871,4.000000000000000,0.000277777777778,45,9194,9149,2711.500000000000000,3784.917469377635371,10846.000000000000000,4,45,1,25.0000000,45,1,25.0000000,137,9194
3872,3.000000000000000,0.000208333333333,976,1795,819,1344.333333333333258,339.386046986155407,4033.000000000000000,3,976,1,33.3333015,976,1,33.3333015,1262,1795
3873,3.000000000000000,0.000208333333333,341,864,523,653.000000000000000,225.141437027186669,1959.000000000000000,3,341,1,33.3333015,341,1,33.3333015,754,864
3874,4.000000000000000,0.000277777777778,561,605,44,581.000000000000000,16.673332000533065,2324.000000000000000,4,561,1,25.0000000,561,1,25.0000000,571,605
3875,5.000000000000000,0.000347222222222,165,605,440,462.000000000000000,163.251952515123065,2310.000000000000000,5,165,1,20.0000000,165,1,20.0000000,561,605
3876,4.000000000000000,0.000277777777778,523,898,375,698.750000000000000,133.109682217335319,2795.000000000000000,4,523,1,25.0000000,523,1,25.0000000,685,898
3877,4.000000000000000,0.000277777777778,523,898,375,698.750000000000000,133.109682217335319,2795.000000000000000,4,523,1,25.0000000,523,1,25.0000000,685,898
3878,4.000000000000000,0.000277777777778,75,284,209,155.750000000000000,83.103474656599047,623.000000000000000,4,75,1,25.0000000,75,1,25.0000000,90,284
3879,3.000000000000000,0.000208333333333,641,5838,5197,2611.000000000000000,2300.324469866515756,7833.000000000000000,3,641,1,33.3333015,641,1,33.3333015,1354,5838
3880,4.000000000000000,0.000277777777778,1081,2335,1254,1600.750000000000000,508.712283614225328,6403.000000000000000,4,1081,1,25.0000000,1081,1,25.0000000,1175,2335
3881,4.000000000000000,0.000277777777778,171,1128,957,662.000000000000000,458.628934979030703,2648.000000000000000,4,171,1,25.0000000,171,1,25.0000000,237,1128
3882,4.000000000000000,0.000277777777778,171,1128,957,662.000000000000000,458.628934979030703,2648.000000000000000,4,171,1,25.0000000,171,1,25.0000000,237,1128
3883,5.000000000000000,0.000347222222222,329,943,614,592.600000000000023,251.731285302403421,2963.000000000000000,5,329,1,20.0000000,329,1,20.0000000,527,943
3884,4.000000000000000,0.000277777777778,38,1149,1111,395.250000000000000,452.266721636690818,1581.000000000000000,4,38,1,25.0000000,38,1,25.0000000,49,1149
3885,4.000000000000000,0.000277777777778,688,2008,1320,1156.500000000000000,517.139004523928747,4626.000000000000000,4,688,1,25.0000000,688,1,25.0000000,804,2008
3886,4.000000000000000,0.000277777777778,472,1160,688,738.250000000000000,276.384130333128951,2953.000000000000000,4,472,1,25.0000000,472,1,25.0000000,511,1160
3887,4.000000000000000,0.000277777777778,472,1160,688,738.250000000000000,276.384130333128951,2953.000000000000000,4,472,1,25.0000000,472,1,25.0000000,511,1160
3888,4.000000000000000,0.000277777777778,893,2606,1713,1672.250000000000000,614.228123338552450,6689.000000000000000,4,893,1,25.0000000,893,1,25.0000000,1500,2606
3889,4.000000000000000,0.000277777777778,249,1802,1553,761.500000000000000,623.348417821044904,3046.000000000000000,4,249,1,25.0000000,249,1,25.0000000,311,1802
3890,4.000000000000000,0.000277777777778,767,1430,663,1144.000000000000000,278.787553524184432,4576.000000000000000,4,767,1,25.0000000,767,1,25.0000000,986,1430
3891,5.000000000000000,0.000347222222222,654,1430,776,1082.200000000000045,292.636566409599595,5411.000000000000000,5,654,1,20.0000000,654,1,20.0000000,986,1430
3892,4.000000000000000,0.000277777777778,427,3107,2680,1201.500000000000000,1111.088767830905681,4806.000000000000000,4,427,1,25.0000000,427,1,25.0000000,452,3107
3893,4.000000000000000,0.000277777777778,312,1172,860,695.500000000000000,346.626960867154708,2782.000000000000000,4,312,1,25.0000000,312,1,25.0000000,423,1172
3894,3.000000000000000,0.000208333333333,688,2008,1320,1274.000000000000000,548.955371592263418,3822.000000000000000,3,688,1,33.3333015,688,1,33.3333015,1126,2008
3895,3.000000000000000,0.000208333333333,222,684,462,473.000000000000000,190.719689597062853,1419.000000000000000,3,222,1,33.3333015,222,1,33.3333015,513,684
3896,4.000000000000000,0.000277777777778,222,684,462,494.250000000000000,195.223429690188567,1977.000000000000000,4,222,1,25.0000000,222,1,25.0000000,396,684
3897,4.000000000000000,0.000277777777778,222,684,462,494.250000000000000,195.223429690188567,1977.000000000000000,4,222,1,25.0000000,222,1,25.0000000,396,684
3898,3.000000000000000,0.000208333333333,198,684,486,368.000000000000000,223.660456943108301,1104.000000000000000,3,198,1,33.3333015,198,1,33.3333015,222,684
3899,4.000000000000000,0.000277777777778,616,2456,1840,1330.000000000000000,683.827829208493085,5320.000000000000000,4,616,1,25.0000000,616,1,25.0000000,1061,2456
3900,4.000000000000000,0.000277777777778,616,2456,1840,1330.000000000000000,683.827829208493085,5320.000000000000000,4,616,1,25.0000000,616,1,25.0000000,1061,2456
3901,4.000000000000000,0.000277777777778,596,1342,746,1096.750000000000000,299.375495824224060,4387.000000000000000,4,596,1,25.0000000,596,1,25.0000000,1138,1342
3902,4.000000000000000,0.000277777777778,831,1666,835,1118.000000000000000,324.822259089490331,4472.000000000000000,4,831,1,25.0000000,831,1,25.0000000,936,1666
3903,4.000000000000000,0.000277777777778,822,2192,1370,1635.250000000000000,568.393074817067031,6541.000000000000000,4,822,1,25.0000000,822,1,25.0000000,1384,2192
3904,5.000000000000000,0.000347222222222,552,943,391,704.200000000000045,145.406189689435166,3521.000000000000000,5,552,1,20.0000000,552,1,20.0000000,620,943
3905,4.000000000000000,0.000277777777778,357,778,421,486.000000000000000,169.780740957271121,1944.000000000000000,4,357,1,25.0000000,357,1,25.0000000,397,778
3906,4.000000000000000,0.000277777777778,468,1498,1030,1038.250000000000000,368.402208869599463,4153.000000000000000,4,468,1,25.0000000,468,1,25.0000000,1083,1498
3907,4.000000000000000,0.000277777777778,1026,2819,1793,1739.250000000000000,661.193759423060442,6957.000000000000000,4,1026,1,25.0000000,1026,1,25.0000000,1497,2819
3908,4.000000000000000,0.000277777777778,359,1002,643,608.250000000000000,263.707579527020812,2433.000000000000000,4,359,1,25.0000000,359,1,25.0000000,377,1002
3909,4.000000000000000,0.000277777777778,801,1831,1030,1280.500000000000000,424.001474054041466,5122.000000000000000,4,801,1,25.0000000,801,1,25.0000000,942,1831
3910,3.000000000000000,0.000208333333333,444,649,205,541.666666666666629,83.969571208199511,1625.000000000000000,3,444,1,33.3333015,444,1,33.3333015,532,649
3911,4.000000000000000,0.000277777777778,760,1399,639,1139.750000000000000,241.595089974941374,4559.000000000000000,4,760,1,25.0000000,760,1,25.0000000,1114,1399
3912,4.000000000000000,0.000277777777778,559,1429,870,829.500000000000000,355.771345108062349,3318.000000000000000,4,559,1,25.0000000,559,1,25.0000000,566,1429
3913,4.000000000000000,0.000277777777778,559,977,418,716.500000000000000,171.444597465187002,2866.000000000000000,4,559,1,25.0000000,559,1,25.0000000,566,977
3914,5.000000000000000,0.000347222222222,508,1789,1281,1167.400000000000091,528.941433430961183,5837.000000000000000,5,508,1,20.0000000,508,1,20.0000000,1198,1789
3915,4.000000000000000,0.000277777777778,680,1143,463,910.000000000000000,164.022864259834222,3640.000000000000000,4,680,1,25.0000000,680,1,25.0000000,894,1143
3916,5.000000000000000,0.000347222222222,313,1054,741,730.200000000000045,252.052692903686335,3651.000000000000000,5,313,1,20.0000000,313,1,20.0000000,706,1054
3917,4.000000000000000,0.000277777777778,489,1500,1011,918.750000000000000,432.397603485495722,3675.000000000000000,4,489,1,25.0000000,489,1,25.0000000,516,1500
3918,4.000000000000000,0.000277777777778,489,1500,1011,1053.000000000000000,364.552465359925918,4212.000000000000000,4,489,1,25.0000000,489,1,25.0000000,1053,1500
3919,4.000000000000000,0.000277777777778,489,1500,1011,1073.000000000000000,372.529864574640499,4292.000000000000000,4,489,1,25.0000000,489,1,25.0000000,1053,1500
3920,5.000000000000000,0.000347222222222,311,677,366,575.200000000000045,138.104887675997901,2876.000000000000000,5,311,1,20.0000000,311,1,20.0000000,647,677
3921,4.000000000000000,0.000277777777778,736,1635,899,1185.500000000000000,329.436260906415669,4742.000000000000000,4,736,1,25.0000000,736,1,25.0000000,1063,1635
3922,4.000000000000000,0.000277777777778,274,1661,1387,1104.750000000000000,535.650247362959817,4419.000000000000000,4,274,1,25.0000000,274,1,25.0000000,1007,1661
3923,4.000000000000000,0.000277777777778,366,1424,1058,761.000000000000000,397.367588008886287,3044.000000000000000,4,366,1,25.0000000,366,1,25.0000000,620,1424
3924,4.000000000000000,0.000277777777778,342,810,468,583.750000000000000,166.160126083245387,2335.000000000000000,4,342,1,25.0000000,342,1,25.0000000,573,810
3925,4.000000000000000,0.000277777777778,453,2302,1849,1557.500000000000000,730.264506874050426,6230.000000000000000,4,453,1,25.0000000,453,1,25.0000000,1354,2302
3926,4.000000000000000,0.000277777777778,1056,1696,640,1453.500000000000000,259.126899414167326,5814.000000000000000,4,1056,1,25.0000000,1056,1,25.0000000,1390,1696
3927,4.000000000000000,0.000277777777778,967,1488,521,1192.500000000000000,190.736074196781146,4770.000000000000000,4,967,1,25.0000000,967,1,25.0000000,1108,1488
3928,4.000000000000000,0.000277777777778,541,1694,1153,1194.000000000000000,453.254343608530689,4776.000000000000000,4,541,1,25.0000000,541,1,25.0000000,1012,1694
3929,4.000000000000000,0.000277777777778,1245,4206,2961,2308.250000000000000,1130.818149615578022,9233.000000000000000,4,1245,1,25.0000000,1245,1,25.0000000,1759,4206
3930,4.000000000000000,0.000277777777778,835,1684,849,1326.250000000000000,366.493775526952163,5305.000000000000000,4,835,1,25.0000000,835,1,25.0000000,1111,1684
3931,4.000000000000000,0.000277777777778,0,20,20,8.500000000000000,7.762087348130012,34.000000000000000,4,0,1,25.0000000,0,1,25.0000000,3,20
3932,5.000000000000000,0.000347222222222,88,649,561,253.000000000000000,201.830622057209155,1265.000000000000000,5,88,1,20.0000000,88,1,20.0000000,191,649
3933,4.000000000000000,0.000277777777778,1071,4591,3520,2364.000000000000000,1334.604623100040044,9456.000000000000000,4,1071,1,25.0000000,1071,1,25.0000000,1728,4591
3934,5.000000000000000,0.000347222222222,203,1374,1171,824.200000000000045,380.544031617893097,4121.000000000000000,5,203,1,20.0000000,203,1,20.0000000,788,1374
3935,4.000000000000000,0.000277777777778,232,820,588,578.750000000000000,214.794523905987887,2315.000000000000000,4,232,1,25.0000000,232,1,25.0000000,615,820
3936,3.000000000000000,0.000208333333333,698,985,287,832.666666666666629,117.831329544490075,2498.000000000000000,3,698,1,33.3333015,698,1,33.3333015,815,985
3937,4.000000000000000,0.000277777777778,936,1969,1033,1417.000000000000000,483.612965086752013,5668.000000000000000,3,936,2,50.0000000,1827,1,25.0000000,936,1969
3938,4.000000000000000,0.000277777777778,512,3720,3208,1494.500000000000000,1301.573951030059561,5978.000000000000000,4,512,1,25.0000000,512,1,25.0000000,666,3720
3939,4.000000000000000,0.000277777777778,697,3590,2893,1692.000000000000000,1164.106739092253520,6768.000000000000000,4,697,1,25.0000000,697,1,25.0000000,782,3590
3940,4.000000000000000,0.000277777777778,548,1805,1257,1219.500000000000000,468.246996786952195,4878.000000000000000,4,548,1,25.0000000,548,1,25.0000000,1063,1805
3941,4.000000000000000,0.000277777777778,1052,2509,1457,1642.750000000000000,597.420862960107911,6571.000000000000000,4,1052,1,25.0000000,1052,1,25.0000000,1124,2509
3942,4.000000000000000,0.000277777777778,1052,2509,1457,1642.750000000000000,597.420862960107911,6571.000000000000000,4,1052,1,25.0000000,1052,1,25.0000000,1124,2509
3943,4.000000000000000,0.000277777777778,726,955,229,867.000000000000000,95.013156983651484,3468.000000000000000,4,726,1,25.0000000,726,1,25.0000000,834,955
3944,4.000000000000000,0.000277777777778,424,1442,1018,1140.250000000000000,417.819563328477898,4561.000000000000000,4,424,1,25.0000000,424,1,25.0000000,1283,1442
3945,4.000000000000000,0.000277777777778,196,587,391,462.500000000000000,158.022941372447576,1850.000000000000000,4,196,1,25.0000000,196,1,25.0000000,493,587
3946,4.000000000000000,0.000277777777778,403,923,520,662.000000000000000,183.862720528115773,2648.000000000000000,4,403,1,25.0000000,403,1,25.0000000,658,923
3947,5.000000000000000,0.000347222222222,215,935,720,554.200000000000045,275.737121186103593,2771.000000000000000,5,215,1,20.0000000,215,1,20.0000000,426,935
3948,4.000000000000000,0.000277777777778,615,1614,999,1127.000000000000000,399.198572141734985,4508.000000000000000,4,615,1,25.0000000,615,1,25.0000000,877,1614
3949,4.000000000000000,0.000277777777778,252,1577,1325,937.750000000000000,469.395022875189852,3751.000000000000000,4,252,1,25.0000000,252,1,25.0000000,935,1577
3950,5.000000000000000,0.000347222222222,275,1622,1347,880.599999999999909,454.291360252426557,4403.000000000000000,5,275,1,20.0000000,275,1,20.0000000,724,1622
3951,3.000000000000000,0.000208333333333,722,2327,1605,1279.666666666666742,741.096634874442202,3839.000000000000000,3,722,1,33.3333015,722,1,33.3333015,790,2327
3952,5.000000000000000,0.000347222222222,661,1911,1250,1291.799999999999955,459.794475825884660,6459.000000000000000,5,661,1,20.0000000,661,1,20.0000000,1405,1911
3953,4.000000000000000,0.000277777777778,310,759,449,537.250000000000000,163.805334162230508,2149.000000000000000,4,310,1,25.0000000,310,1,25.0000000,483,759
3954,4.000000000000000,0.000277777777778,345,886,541,672.500000000000000,204.419299480259440,2690.000000000000000,4,345,1,25.0000000,345,1,25.0000000,667,886
3955,4.000000000000000,0.000277777777778,53,1160,1107,700.000000000000000,408.141519573787036,2800.000000000000000,4,53,1,25.0000000,53,1,25.0000000,697,1160
3956,4.000000000000000,0.000277777777778,666,1331,665,948.000000000000000,244.894875405754476,3792.000000000000000,4,666,1,25.0000000,666,1,25.0000000,832,1331
3957,3.000000000000000,0.000208333333333,440,676,236,547.666666666666629,97.448561929985502,1643.000000000000000,3,440,1,33.3333015,440,1,33.3333015,527,676
3958,4.000000000000000,0.000277777777778,440,676,236,523.750000000000000,94.011634918237633,2095.000000000000000,4,440,1,25.0000000,440,1,25.0000000,452,676
3959,5.000000000000000,0.000347222222222,257,2408,2151,1037.599999999999909,728.305045980048135,5188.000000000000000,5,257,1,20.0000000,257,1,20.0000000,783,2408
3960,4.000000000000000,0.000277777777778,890,2896,2006,1518.250000000000000,802.477530838091411,6073.000000000000000,4,890,1,25.0000000,890,1,25.0000000,1111,2896
3961,4.000000000000000,0.000277777777778,633,1048,415,826.250000000000000,148.834429820522388,3305.000000000000000,4,633,1,25.0000000,633,1,25.0000000,783,1048
3962,4.000000000000000,0.000277777777778,93,366,273,236.250000000000000,97.998405599274932,945.000000000000000,4,93,1,25.0000000,93,1,25.0000000,221,366
3963,4.000000000000000,0.000277777777778,665,1614,949,1096.750000000000000,360.648287809605506,4387.000000000000000,4,665,1,25.0000000,665,1,25.0000000,877,1614
3964,4.000000000000000,0.000277777777778,967,1488,521,1192.500000000000000,190.736074196781146,4770.000000000000000,4,967,1,25.0000000,967,1,25.0000000,1108,1488
3965,4.000000000000000,0.000277777777778,325,1026,701,579.000000000000000,266.068600176721361,2316.000000000000000,4,325,1,25.0000000,325,1,25.0000000,472,1026
3966,4.000000000000000,0.000277777777778,279,900,621,606.250000000000000,246.916357295339992,2425.000000000000000,4,279,1,25.0000000,279,1,25.0000000,465,900
3967,4.000000000000000,0.000277777777778,703,1035,332,836.750000000000000,121.734085202132277,3347.000000000000000,4,703,1,25.0000000,703,1,25.0000000,803,1035
3968,4.000000000000000,0.000277777777778,238,332,94,300.500000000000000,36.670833096617812,1202.000000000000000,3,316,2,50.0000000,238,1,25.0000000,316,332
3969,4.000000000000000,0.000277777777778,831,1921,1090,1168.000000000000000,439.773805495506963,4672.000000000000000,4,831,1,25.0000000,831,1,25.0000000,903,1921
3970,3.000000000000000,0.000208333333333,431,591,160,493.000000000000000,70.104683628604064,1479.000000000000000,3,431,1,33.3333015,431,1,33.3333015,457,591
3971,5.000000000000000,0.000347222222222,127,2443,2316,824.399999999999977,867.437052471244215,4122.000000000000000,5,127,1,20.0000000,127,1,20.0000000,297,2443
3972,4.000000000000000,0.000277777777778,235,576,341,329.000000000000000,143.260252687198630,1316.000000000000000,4,235,1,25.0000000,235,1,25.0000000,236,576
3973,4.000000000000000,0.000277777777778,227,717,490,447.250000000000000,205.927626849823127,1789.000000000000000,4,227,1,25.0000000,227,1,25.0000000,269,717
3974,4.000000000000000,0.000277777777778,704,2373,1669,1692.500000000000000,614.136996117315789,6770.000000000000000,4,704,1,25.0000000,704,1,25.0000000,1744,2373
3975,4.000000000000000,0.000277777777778,666,1597,931,1120.000000000000000,439.013097754497551,4480.000000000000000,4,666,1,25.0000000,666,1,25.0000000,698,1597
3976,4.000000000000000,0.000277777777778,1384,8475,7091,3587.000000000000000,2844.111372643483719,14348.000000000000000,4,1384,1,25.0000000,1384,1,25.0000000,2192,8475
3977,4.000000000000000,0.000277777777778,1384,8475,7091,3587.000000000000000,2844.111372643483719,14348.000000000000000,4,1384,1,25.0000000,1384,1,25.0000000,2192,8475
3978,4.000000000000000,0.000277777777778,785,1128,343,924.750000000000000,141.558071122772787,3699.000000000000000,4,785,1,25.0000000,785,1,25.0000000,800,1128
3979,4.000000000000000,0.000277777777778,1260,2651,1391,1941.500000000000000,548.682285115894842,7766.000000000000000,4,1260,1,25.0000000,1260,1,25.0000000,1584,2651
3980,5.000000000000000,0.000347222222222,439,1211,772,752.399999999999977,302.826418926750819,3762.000000000000000,5,439,1,20.0000000,439,1,20.0000000,659,1211
3981,4.000000000000000,0.000277777777778,502,1718,1216,931.500000000000000,477.435074120031516,3726.000000000000000,4,502,1,25.0000000,502,1,25.0000000,603,1718
3982,4.000000000000000,0.000277777777778,442,2018,1576,1183.500000000000000,585.991680828320341,4734.000000000000000,4,442,1,25.0000000,442,1,25.0000000,889,2018
3983,4.000000000000000,0.000277777777778,1497,4086,2589,2297.500000000000000,1048.650203833480191,9190.000000000000000,4,1497,1,25.0000000,1497,1,25.0000000,1615,4086
3984,3.000000000000000,0.000208333333333,232,820,588,528.333333333333371,240.072674181983672,1585.000000000000000,3,232,1,33.3333015,232,1,33.3333015,533,820
3985,4.000000000000000,0.000277777777778,171,1900,1729,825.500000000000000,699.579337888133978,3302.000000000000000,4,171,1,25.0000000,171,1,25.0000000,237,1900
3986,5.000000000000000,0.000347222222222,913,1123,210,1003.200000000000045,80.040989499131015,5016.000000000000000,5,913,1,20.0000000,913,1,20.0000000,1003,1123
3987,4.000000000000000,0.000277777777778,718,829,111,772.250000000000000,43.060277518845616,3089.000000000000000,4,718,1,25.0000000,718,1,25.0000000,746,829
3988,4.000000000000000,0.000277777777778,616,2456,1840,1346.250000000000000,677.989813714040906,5385.000000000000000,4,616,1,25.0000000,616,1,25.0000000,1126,2456
3989,4.000000000000000,0.000277777777778,253,2549,2296,1107.500000000000000,900.543585841351614,4430.000000000000000,4,253,1,25.0000000,253,1,25.0000000,451,2549
3990,4.000000000000000,0.000277777777778,553,851,298,736.750000000000000,113.018527242218141,2947.000000000000000,4,553,1,25.0000000,553,1,25.0000000,741,851
3991,3.000000000000000,0.000208333333333,959,1609,650,1195.333333333333258,293.496545503047116,3586.000000000000000,3,959,1,33.3333015,959,1,33.3333015,1018,1609
3992,4.000000000000000,0.000277777777778,355,702,347,510.250000000000000,156.946447873151953,2041.000000000000000,4,355,1,25.0000000,355,1,25.0000000,356,702
3993,4.000000000000000,0.000277777777778,179,1001,822,556.500000000000000,308.840978498644176,2226.000000000000000,4,179,1,25.0000000,179,1,25.0000000,383,1001
3994,5.000000000000000,0.000347222222222,273,7668,7395,2063.199999999999818,2813.246978137539827,10316.000000000000000,5,273,1,20.0000000,273,1,20.0000000,901,7668
3995,3.000000000000000,0.000208333333333,1193,1255,62,1221.000000000000000,25.664502073226878,3663.000000000000000,3,1193,1,33.3333015,1193,1,33.3333015,1215,1255
3996,3.000000000000000,0.000208333333333,1343,3449,2106,2212.666666666666515,898.013486659427713,6638.000000000000000,3,1343,1,33.3333015,1343,1,33.3333015,1846,3449
3997,4.000000000000000,0.000277777777778,692,1601,909,1001.500000000000000,355.792425439328326,4006.000000000000000,4,692,1,25.0000000,692,1,25.0000000,789,1601
3998,4.000000000000000,0.000277777777778,343,1250,907,870.500000000000000,353.497171134367022,3482.000000000000000,4,343,1,25.0000000,343,1,25.0000000,762,1250
3999,4.000000000000000,0.000277777777778,580,2088,1508,1066.750000000000000,610.042365332113604,4267.000000000000000,4,580,1,25.0000000,580,1,25.0000000,618,2088
4000,5.000000000000000,0.000347222222222,1070,1688,618,1349.000000000000000,239.567944433306849,6745.000000000000000,5,1070,1,20.0000000,1070,1,20.0000000,1364,1688
4001,3.000000000000000,0.000208333333333,800,1643,843,1244.000000000000000,345.621179906556051,3732.000000000000000,3,800,1,33.3333015,800,1,33.3333015,1289,1643
