brickid,state,latitude,longitude
BKP-7654,Punjab,71.41231878,30.09438215
BKP-7655,Punjab,71.40358997,30.0812895
BKP-7656,Punjab,71.40485299,30.07687581
BKP-7657,Punjab,71.40516981,30.22864297
BKP-7658,Punjab,71.40605786,30.15072481
BKP-7659,Punjab,71.39612249,29.56661027
BKP-7660,Punjab,71.39818861,30.18963684
BKP-7661,Punjab,71.39764962,30.35492685
BKP-7662,Punjab,71.40079373,30.3012076
BKP-7663,Punjab,71.09114445,29.76060146
BKP-7664,Punjab,71.08624863,29.76042179
BKP-7665,Punjab,71.08974645,29.75986596
BKP-7666,Punjab,71.09163852,30.07546097
BKP-7667,Punjab,71.08395793,29.27200777
BKP-7668,Punjab,71.08440708,30.39912396
BKP-7669,Punjab,71.08782068,31.68685892
BKP-7670,Punjab,71.08512574,31.68676909
BKP-7671,Punjab,71.07769667,29.6665748
BKP-7672,Punjab,71.07542393,29.66623344
BKP-7673,Punjab,71.08153248,29.76087095
BKP-7674,Punjab,71.07012387,29.67283605
BKP-7675,Punjab,71.0639255,29.96963942
BKP-7676,Punjab,71.06987683,29.25848813
BKP-7677,Punjab,71.11333284,29.84144983
BKP-7678,Punjab,71.11838586,29.91878729
BKP-7679,Punjab,71.12087869,29.91870495
BKP-7680,Punjab,71.11633578,29.91832637
BKP-7681,Punjab,71.11166197,29.0990192
BKP-7682,Punjab,71.10646072,29.29868774
BKP-7683,Punjab,71.11135654,29.31025559
BKP-7684,Punjab,71.10964974,31.8075925
BKP-7685,Punjab,71.10291238,31.75207661
BKP-7686,Punjab,71.09478263,31.70653203
BKP-7687,Punjab,71.10048693,31.74412652
BKP-7688,Punjab,71.09878013,31.53387583
BKP-7689,Punjab,71.00598416,30.281265
BKP-7690,Punjab,71.00849944,29.57087727
BKP-7691,Punjab,71.01281136,31.43326452
BKP-7692,Punjab,71.00427736,31.42167625
BKP-7693,Punjab,71.00391804,31.37002312
BKP-7694,Punjab,71.00575958,31.08458344
BKP-7695,Punjab,71.05766224,29.08500349
BKP-7696,Punjab,71.06078139,29.08484379
BKP-7697,Punjab,71.05175332,29.2891656
BKP-7698,Punjab,71.04047947,31.47341921
BKP-7699,Punjab,71.20401135,29.5003146
BKP-7700,Punjab,71.20778032,29.6808898
BKP-7701,Punjab,71.22364595,29.63187288
BKP-7702,Punjab,71.22059168,29.12513323
BKP-7703,Punjab,71.21987303,29.17822366
BKP-7704,Punjab,70.87932171,29.55286605
BKP-7705,Punjab,70.8778844,28.72313714
BKP-7706,Punjab,70.8830048,28.7184659
BKP-7707,Punjab,70.87209027,28.93752008
BKP-7708,Punjab,70.86207405,29.49182552
BKP-7709,Punjab,70.97148885,29.97368184
BKP-7710,Punjab,70.97261175,29.96963942
BKP-7711,Punjab,70.96776085,29.13470028
BKP-7712,Punjab,70.95343272,29.45261406
BKP-7713,Punjab,70.95352255,29.19340519
BKP-7714,Punjab,70.96187688,29.73257402
BKP-7715,Punjab,70.90393554,29.06144267
BKP-7716,Punjab,70.91148139,28.91034604
BKP-7717,Punjab,70.88695739,29.36704953
BKP-7718,Punjab,70.88450948,29.55484234
BKP-7719,Punjab,70.88884385,30.70976139
BKP-7720,Punjab,70.88507092,30.83633401
BKP-7721,Punjab,70.94088625,28.7668252
BKP-7722,Punjab,70.92315949,29.36830717
BKP-7723,Punjab,70.92836972,28.74460687
BKP-7724,Punjab,70.92711208,28.94290997
BKP-7725,Punjab,70.92387814,30.51644394
BKP-7726,Punjab,70.92543095,30.9672763
BKP-7727,Punjab,70.93308588,30.98653233
BKP-7728,Punjab,70.93184321,30.92029655
BKP-7729,Punjab,70.91703972,29.8439988
BKP-7730,Punjab,70.91830859,29.84338121
BKP-7731,Punjab,70.92271033,30.81252866
BKP-7732,Punjab,70.91929674,30.60411951
BKP-7733,Punjab,70.92181202,30.60223305
BKP-7734,Punjab,70.61292631,29.87796635
BKP-7735,Punjab,70.5958134,29.95805116
BKP-7736,Punjab,70.60142787,29.59620976
BKP-7737,Punjab,70.62794742,28.85269345
BKP-7738,Punjab,70.6205579,29.77669355
BKP-7739,Punjab,70.545108,28.85575093
BKP-7740,Punjab,70.54463307,29.66163785
BKP-7741,Punjab,70.54981966,29.65954099
BKP-7742,Punjab,70.54532808,29.63366951
BKP-7743,Punjab,70.58045221,28.76760374
BKP-7744,Punjab,70.57560131,29.61413115
BKP-7745,Punjab,70.57863312,29.61976808
BKP-7746,Punjab,70.56940293,28.58183214
BKP-7747,Punjab,70.56607917,29.20616126
BKP-7748,Punjab,70.57171532,28.59454021
BKP-7749,Punjab,70.56327193,28.524587
BKP-7750,Punjab,70.56525727,28.52907891
BKP-7751,Punjab,70.72876406,29.82393269
BKP-7752,Punjab,70.73060561,29.73931139
BKP-7753,Punjab,70.70624202,28.92822893
BKP-7754,Punjab,70.73913062,30.13723811
BKP-7755,Punjab,70.74250829,30.13421078
BKP-7756,Punjab,70.73653449,30.59387872
BKP-7757,Punjab,70.73729806,30.59387872
BKP-7758,Punjab,70.66367214,30.06300133
BKP-7759,Punjab,70.66565741,30.11130374
BKP-7760,Punjab,70.65860564,30.77147565
BKP-7761,Punjab,70.6605707,29.91936746
BKP-7762,Punjab,70.65505729,29.92921524
BKP-7763,Punjab,70.65743783,30.04527757
BKP-7764,Punjab,70.69207858,28.62830285
BKP-7765,Punjab,70.39454586,29.19699845
BKP-7766,Punjab,70.3949501,29.19672895
BKP-7767,Punjab,70.47310353,29.28709947
BKP-7768,Punjab,70.4681628,29.28898593
BKP-7769,Punjab,70.52062441,29.51491223
BKP-7770,Punjab,70.50864355,28.36814456
BKP-7771,Punjab,70.43505988,28.69838855
BKP-7772,Punjab,70.43721584,28.69241475
BKP-7773,Punjab,70.43986587,28.71509721
BKP-7774,Punjab,70.43959637,28.73045841
BKP-7775,Punjab,70.44062302,28.72701914
BKP-7776,Punjab,70.43727038,28.70304375
BKP-7777,Punjab,70.44157267,28.7027903
BKP-7778,Punjab,70.44088096,28.74095073
BKP-7779,Punjab,70.05619541,28.29257462
BKP-7780,Punjab,70.05421912,28.2876788
BKP-7781,Punjab,70.05480302,28.30012047
BKP-7782,Punjab,70.05556131,28.29561568
BKP-7783,Punjab,70.0516525,28.28442776
BKP-7784,Punjab,70.08161773,28.28457961
BKP-7785,Punjab,70.07344997,28.30990174
BKP-7786,Punjab,70.08244986,28.29961221
BKP-7787,Punjab,70.07402697,28.31763762
BKP-7788,Punjab,70.0656906,28.28918797
BKP-7789,Punjab,70.23463676,28.40178281
BKP-7790,Punjab,70.23596783,28.38307598
BKP-7791,Punjab,70.23905931,28.4137739
BKP-7792,Punjab,70.24266641,28.40642325
BKP-7793,Punjab,70.2386133,28.39192829
BKP-7794,Punjab,70.23999072,28.38792815
BKP-7795,Punjab,70.24227987,28.38742587
BKP-7796,Punjab,70.24008055,28.38585307
BKP-7797,Punjab,70.23319945,28.38569398
BKP-7798,Punjab,70.23826895,28.38492892
BKP-7799,Punjab,70.23598252,28.48569743
BKP-7800,Punjab,70.24032836,28.46384462
BKP-7801,Punjab,70.23926137,28.47291141
BKP-7802,Punjab,70.22978361,28.46949557
BKP-7803,Punjab,70.22711214,28.4849815
BKP-7804,Punjab,70.22958823,28.39015861
BKP-7805,Punjab,70.21612195,28.47017948
BKP-7806,Punjab,70.21945922,28.45776981
BKP-7807,Punjab,70.27066818,28.93981078
BKP-7808,Punjab,70.25530354,28.46493023
BKP-7809,Punjab,70.26267318,28.54527071
BKP-7810,Punjab,70.26153344,28.53543977
BKP-7811,Punjab,70.25315104,28.40693016
BKP-7812,Punjab,70.25607056,28.40544794
BKP-7813,Punjab,70.26020281,28.40194451
BKP-7814,Punjab,70.25017478,28.44289823
BKP-7815,Punjab,70.24730557,28.39051024
BKP-7816,Punjab,70.25240244,28.38869436
BKP-7817,Punjab,70.24414715,28.39927375
BKP-7818,Punjab,70.24787862,28.39746675
BKP-7819,Punjab,70.17479869,28.50969871
BKP-7820,Punjab,70.18279798,28.50689768
BKP-7821,Punjab,70.17306623,28.58138298
BKP-7822,Punjab,70.16980465,28.57720582
BKP-7823,Punjab,70.16940559,28.44362954
BKP-7824,Punjab,70.15357279,28.44811791
BKP-7825,Punjab,70.15761521,28.44065441
BKP-7826,Punjab,70.1535129,28.35354528
BKP-7827,Punjab,70.15779487,28.35307616
BKP-7828,Punjab,70.1610288,28.42539054
BKP-7829,Punjab,70.15761521,28.60491884
BKP-7830,Punjab,70.18612253,28.43445406
BKP-7831,Punjab,70.1861159,28.43882364
BKP-7832,Punjab,70.18455269,28.45142371
BKP-7833,Punjab,70.1877216,28.45051449
BKP-7834,Punjab,70.18564809,28.45039909
BKP-7835,Punjab,69.87400424,28.2355701
BKP-7836,Punjab,69.87482555,28.20971502
BKP-7837,Punjab,69.88183241,28.20471939
BKP-7838,Punjab,69.86484527,28.24754208
BKP-7839,Punjab,69.86533935,28.24592511
BKP-7840,Punjab,69.87287172,28.23813671
BKP-7841,Punjab,69.87082805,28.23692399
BKP-7842,Punjab,69.8475821,28.32785391
BKP-7843,Punjab,69.99749051,28.35446854
BKP-7844,Punjab,70.00096185,28.43808886
BKP-7845,Punjab,70.00130835,28.45067811
BKP-7846,Punjab,69.91794469,28.23616042
BKP-7847,Sindh,69.66915627,25.1780257
BKP-7848,Sindh,69.6621045,25.40934188
BKP-7849,Sindh,69.64889926,25.40570371
BKP-7850,Sindh,69.56620934,25.42843108
BKP-7851,Sindh,69.56517628,25.4267692
BKP-7852,Sindh,69.56903903,25.37026517
BKP-7853,Sindh,69.562122,25.35517347
BKP-7854,Sindh,69.67364785,25.18054098
BKP-7855,Sindh,69.67327355,25.38365007
BKP-7856,Sindh,69.67952283,25.37877222
BKP-7857,Sindh,69.67854367,25.17950792
BKP-7858,Sindh,69.67840532,25.38922861
BKP-7859,Sindh,69.70675076,25.53555518
BKP-7860,Sindh,69.37473344,25.46737305
BKP-7861,Sindh,69.38299103,25.45963027
BKP-7862,Sindh,69.41875088,25.69954264
BKP-7863,Sindh,69.41488813,25.71405043
BKP-7864,Sindh,69.40761178,25.29381854
BKP-7865,Sindh,69.32667357,25.24971126
BKP-7866,Sindh,69.32379896,25.28681168
BKP-7867,Sindh,69.36281579,25.46527912
BKP-7868,Sindh,69.36235231,25.6848005
BKP-7869,Sindh,69.36314517,25.54992823
BKP-7870,Sindh,69.51343332,25.1580831
BKP-7871,Punjab,73.45944789,31.06299892
BKP-7872,Punjab,73.46016566,31.06032893
BKP-7873,Punjab,73.45406014,30.93639992
BKP-7874,Punjab,73.45375642,31.87889948
BKP-7875,Punjab,73.453461,31.87746458
BKP-7876,Punjab,73.45582469,31.73446963
BKP-7877,Punjab,73.4622891,31.73307724
BKP-7878,Punjab,73.46224764,31.73316707
BKP-7879,Punjab,73.46163679,31.86986499
BKP-7880,Punjab,73.45425264,31.37640715
BKP-7881,Punjab,73.45329926,31.2558487
BKP-7882,Punjab,73.45970242,31.36727577
BKP-7883,Punjab,73.45473922,31.36428139
BKP-7884,Punjab,73.45531428,31.25098682
BKP-7885,Punjab,73.45529639,31.54755375
BKP-7886,Punjab,73.62907897,32.1559568
BKP-7887,Punjab,73.62417981,33.06052703
BKP-7888,Punjab,73.62902486,33.02311788
BKP-7889,Punjab,73.6235567,33.03075986
BKP-7890,Punjab,73.62594314,31.48728321
BKP-7891,Punjab,73.63175501,32.54499351
BKP-7892,Punjab,73.62864719,32.64465603
BKP-7893,Punjab,73.63227876,32.47538012
BKP-7894,Punjab,73.61433242,31.55597438
BKP-7895,Punjab,73.61592553,31.50941779
BKP-7896,Punjab,73.61394814,31.47913599
BKP-7897,Punjab,73.61943998,31.47796426
BKP-7898,Punjab,73.61445594,31.36082437
BKP-7899,Punjab,73.61549836,31.58493757
BKP-7900,Punjab,73.62044096,30.70805459
BKP-7901,Punjab,73.62024497,32.52914383
BKP-7902,Punjab,73.61666804,32.37083618
BKP-7903,Punjab,73.61861263,32.59056146
BKP-7904,Punjab,73.62022413,32.52037005
BKP-7905,Punjab,73.61879405,32.51278497
BKP-7906,Punjab,73.62128313,32.5125791
BKP-7907,Punjab,73.61359452,32.6427113
BKP-7908,Punjab,73.62001426,32.6652141
BKP-7909,Punjab,73.61352394,32.17293732
BKP-7910,Punjab,73.60740461,30.93503191
BKP-7911,Punjab,73.60389913,31.840689
BKP-7912,Punjab,73.6109992,31.83385403
BKP-7913,Punjab,73.61213155,31.83225125
BKP-7914,Punjab,73.6071459,32.11203155
BKP-7915,Punjab,73.60317258,31.37560304
BKP-7916,Punjab,73.61174228,31.37046928
BKP-7917,Punjab,73.61197434,31.36618282
BKP-7918,Punjab,73.60929399,31.47600074
BKP-7919,Punjab,73.60950094,31.48670821
BKP-7920,Punjab,73.60644863,32.90530169
BKP-7921,Punjab,73.66068549,31.69584207
BKP-7922,Punjab,73.6602158,31.69187024
BKP-7923,Punjab,73.61287878,33.06932531
BKP-7924,Punjab,73.61255212,33.01714544
BKP-7925,Punjab,73.61160753,33.0153774
BKP-7926,Punjab,73.65645057,32.06954765
BKP-7927,Punjab,73.65751688,31.21719655
BKP-7928,Punjab,73.66276445,32.05657769
BKP-7929,Punjab,73.65928845,32.05631586
BKP-7930,Punjab,73.66104481,32.40879
BKP-7931,Punjab,73.65466678,32.40317553
BKP-7932,Punjab,73.66047349,32.47077735
BKP-7933,Azad Kashmir,73.65834987,33.300323
BKP-7934,Azad Kashmir,73.65731917,33.31306726
BKP-7935,Punjab,73.65412779,30.92400958
BKP-7936,Punjab,73.65709223,30.45526867
BKP-7937,Punjab,73.66056571,30.45381639
BKP-7938,Punjab,73.6618533,30.37837288
BKP-7939,Punjab,73.64415649,31.00310624
BKP-7940,Punjab,73.65242313,31.04607566
BKP-7941,Punjab,73.64723272,31.43821024
BKP-7942,Punjab,73.64540092,31.43728051
BKP-7943,Punjab,73.64774975,30.57195982
BKP-7944,Punjab,73.64958381,31.69599928
BKP-7945,Punjab,73.64950146,31.69615648
BKP-7946,Punjab,73.64918705,31.69597682
BKP-7947,Punjab,73.64998737,30.7206242
BKP-7948,Punjab,73.64551423,30.84542624
BKP-7949,Punjab,73.64358381,30.84464717
BKP-7950,Punjab,73.64866771,30.84461255
BKP-7951,Punjab,73.63661064,30.66026422
BKP-7952,Punjab,73.63436485,30.65837775
BKP-7953,Punjab,73.6419107,31.38655212
BKP-7954,Punjab,73.63889236,31.58876469
BKP-7955,Punjab,73.63416722,32.65857555
BKP-7956,Punjab,73.64070383,32.06848083
BKP-7957,Punjab,73.6367364,32.24279571
BKP-7958,Punjab,73.64206618,32.24270187
BKP-7959,Punjab,73.64166687,32.4136409
BKP-7960,Punjab,73.63548774,32.4110807
BKP-7961,Punjab,73.63834194,32.48073961
BKP-7962,Punjab,73.56393693,32.53145495
BKP-7963,Punjab,73.56899114,32.52565136
BKP-7964,Punjab,73.56547352,32.51849794
BKP-7965,Punjab,73.56845301,32.36645485
BKP-7966,Punjab,73.57229126,32.55615862
BKP-7967,Punjab,73.57110712,32.44354255
BKP-7968,Punjab,73.57002914,32.65497739
BKP-7969,Punjab,73.572178,32.61195377
BKP-7970,Punjab,73.56931245,32.61149305
BKP-7971,Punjab,73.57078454,32.6096043
BKP-7972,Punjab,73.56335648,31.73245879
BKP-7973,Punjab,73.56787155,31.99145069
BKP-7974,Punjab,73.56506881,30.56339888
BKP-7975,Punjab,73.56546407,30.5126261
BKP-7976,Punjab,73.56600306,30.59064478
BKP-7977,Punjab,73.56431188,31.73084708
BKP-7978,Punjab,73.5638471,31.73065179
BKP-7979,Punjab,73.57155105,31.42574562
BKP-7980,Punjab,73.56569596,31.42260695
BKP-7981,Punjab,73.56496999,31.41996945
BKP-7982,Punjab,73.56543263,31.71780139
BKP-7983,Punjab,73.56519457,31.7178508
BKP-7984,Punjab,73.56828544,31.50557723
BKP-7985,Punjab,73.56609289,31.43380496
BKP-7986,Punjab,73.5676116,30.78212349
BKP-7987,Punjab,73.5719191,31.03892336
BKP-7988,Punjab,73.57002041,30.84303899
BKP-7989,Punjab,73.56703612,30.96245748
BKP-7990,Punjab,73.5561665,30.65918624
BKP-7991,Punjab,73.5621403,30.97431524
BKP-7992,Punjab,73.55712471,30.79215187
BKP-7993,Punjab,73.55375774,30.8394332
BKP-7994,Punjab,73.56088266,30.83779455
BKP-7995,Punjab,73.55741615,30.77529226
BKP-7996,Punjab,73.55708977,30.77563285
BKP-7997,Punjab,73.55578921,30.7682507
BKP-7998,Punjab,73.5538758,30.76375014
BKP-7999,Punjab,73.56164623,31.69256851
BKP-8000,Punjab,73.56312845,31.73231368
BKP-8001,Punjab,73.5585259,31.18888313
BKP-8002,Punjab,73.56129727,31.31151861
BKP-8003,Punjab,73.56281559,31.4260083
BKP-8004,Punjab,73.55608665,31.4147376
BKP-8005,Punjab,73.5620633,31.41211561
BKP-8006,Punjab,73.55428004,32.40447809
BKP-8007,Punjab,73.55842128,32.50963487
BKP-8008,Punjab,73.55252833,30.99335952
BKP-8009,Punjab,73.55188296,30.83097249
BKP-8010,Punjab,73.54708621,30.93737463
BKP-8011,Punjab,73.54952539,32.59986166
BKP-8012,Punjab,73.54343056,32.57243517
BKP-8013,Punjab,73.54682057,32.37460219
BKP-8014,Punjab,73.5515851,32.60844057
BKP-8015,Punjab,73.544174,32.53864147
BKP-8016,Punjab,73.54380469,32.18982731
BKP-8017,Punjab,73.5459499,32.59482419
BKP-8018,Punjab,73.54949651,32.59135761
BKP-8019,Punjab,73.54529689,31.66857821
BKP-8020,Punjab,73.55233369,33.01645038
BKP-8021,Punjab,73.60023923,32.10418511
BKP-8022,Punjab,73.60063311,32.06109707
BKP-8023,Punjab,73.59403049,32.2039292
BKP-8024,Punjab,73.59328938,32.52845308
BKP-8025,Punjab,73.59717114,32.6250905
BKP-8026,Punjab,73.59856151,32.39170229
BKP-8027,Punjab,73.5951983,31.63475664
BKP-8028,Punjab,73.60173889,32.35108821
BKP-8029,Punjab,73.59331398,31.50296309
BKP-8030,Punjab,73.60303478,31.83958573
BKP-8031,Punjab,73.59876243,32.67481515
BKP-8032,Punjab,73.5934915,32.65808933
BKP-8033,Punjab,73.6021303,32.99972799
BKP-8034,Punjab,73.60107799,32.64710663
BKP-8035,Punjab,73.59691831,31.47302025
BKP-8036,Punjab,73.5994653,31.47045477
BKP-8037,Punjab,73.58702363,30.41111647
BKP-8038,Punjab,73.59783777,30.80159563
BKP-8039,Punjab,73.59918682,30.84410444
BKP-8040,Punjab,73.5886406,30.47511644
BKP-8041,Punjab,73.59833874,30.85148529
BKP-8042,Punjab,73.59981738,30.81912258
BKP-8043,Punjab,73.59696306,30.80547398
BKP-8044,Punjab,73.5998137,30.83978767
BKP-8045,Punjab,73.59833471,30.83915344
BKP-8046,Punjab,73.59794364,30.83380668
BKP-8047,Punjab,73.59289175,31.49979005
BKP-8048,Punjab,73.59216399,32.68016606
BKP-8049,Punjab,73.59228223,32.62989303
BKP-8050,Punjab,73.59121577,32.54352232
BKP-8051,Punjab,73.59251931,31.19642789
BKP-8052,Punjab,73.58405919,31.9839767
BKP-8053,Punjab,73.5909053,32.44602753
BKP-8054,Punjab,73.58625598,32.42153383
BKP-8055,Punjab,73.58601303,32.42161345
BKP-8056,Punjab,73.5889101,32.2087801
BKP-8057,Punjab,73.58585582,32.21187929
BKP-8058,Punjab,73.57309975,30.94278437
BKP-8059,Punjab,73.57857328,30.84563777
BKP-8060,Punjab,73.57974728,30.95338449
BKP-8061,Punjab,73.57826506,30.75274577
BKP-8062,Punjab,73.5745101,31.98768674
BKP-8063,Punjab,73.57830998,30.50243022
BKP-8064,Punjab,73.58046593,30.47754689
BKP-8065,Punjab,73.57965745,31.74084767
BKP-8066,Punjab,73.58001678,31.74084767
BKP-8067,Punjab,73.57842975,31.73975971
BKP-8068,Punjab,73.58072454,31.64640887
BKP-8069,Punjab,73.57980304,31.741001
BKP-8070,Punjab,73.57919033,31.74097343
BKP-8071,Punjab,73.57557276,31.58418677
BKP-8072,Punjab,73.58130897,31.63397579
BKP-8073,Punjab,73.58100492,31.63417273
BKP-8074,Punjab,73.58225671,31.59739453
BKP-8075,Punjab,73.57488466,32.61604696
BKP-8076,Punjab,73.57672708,32.58022883
BKP-8077,Punjab,73.57443665,32.5790683
BKP-8078,Punjab,73.57929327,32.60232839
BKP-8079,Punjab,73.58217273,32.59748113
BKP-8080,Punjab,73.58182303,32.54807058
BKP-8081,Punjab,73.57689239,32.6090442
BKP-8082,Punjab,73.58126364,32.60898136
BKP-8083,Punjab,73.57353961,32.65739101
BKP-8084,Punjab,73.57722879,32.65541925
BKP-8085,Punjab,73.58278159,32.41939012
BKP-8086,Punjab,73.58262189,32.41956978
BKP-8087,Punjab,73.57892133,32.6640388
BKP-8088,Punjab,73.57853864,32.66175286
BKP-8089,Punjab,73.58112563,32.63678803
BKP-8090,Punjab,73.57829073,32.63571727
BKP-8091,Punjab,73.57550567,32.63282983
BKP-8092,Punjab,73.57880904,32.63285978
BKP-8093,Punjab,73.57978862,32.62698601
BKP-8094,Punjab,73.57506735,32.62336275
BKP-8095,Punjab,73.26767255,30.75373392
BKP-8096,Punjab,73.26605558,30.42539968
BKP-8097,Punjab,73.26482789,30.70566657
BKP-8098,Punjab,73.2638098,30.89544316
BKP-8099,Punjab,73.26313606,30.90945687
BKP-8100,Punjab,73.26407929,30.9514082
BKP-8101,Punjab,73.27153531,30.91969767
BKP-8102,Punjab,73.26496263,31.88764736
BKP-8103,Punjab,73.27315227,31.40056584
BKP-8104,Punjab,73.27026795,31.9174601
BKP-8105,Punjab,73.26455839,32.55753978
BKP-8106,Punjab,73.27175403,32.55520758
BKP-8107,Punjab,73.26744797,32.65848572
BKP-8108,Punjab,73.26448174,32.65605847
BKP-8109,Punjab,73.27037531,32.95090375
BKP-8110,Punjab,73.26878903,33.38441173
BKP-8111,Punjab,73.26854323,33.1893016
BKP-8112,Punjab,73.26985229,33.10435552
BKP-8113,Punjab,73.26488278,33.10355702
BKP-8114,Punjab,73.2709514,33.10231934
BKP-8115,Punjab,73.26923769,33.10090738
BKP-8116,Punjab,73.26005826,31.89079146
BKP-8117,Punjab,73.25546744,31.37436797
BKP-8118,Punjab,73.26138434,31.37361638
BKP-8119,Punjab,73.25680294,32.39940261
BKP-8120,Punjab,73.26218466,32.39921069
BKP-8121,Punjab,73.25539225,31.47418611
BKP-8122,Punjab,73.25437748,33.15237048
BKP-8123,Punjab,73.2552758,32.56455787
BKP-8124,Punjab,73.25689277,32.65946488
BKP-8125,Punjab,73.25560144,32.65641622
BKP-8126,Punjab,73.25771248,32.65588285
BKP-8127,Punjab,73.25941883,30.86531546
BKP-8128,Punjab,73.25976738,30.86548434
BKP-8129,Punjab,73.25904872,30.86539451
BKP-8130,Punjab,73.25774991,30.84469209
BKP-8131,Punjab,73.25772692,31.06893992
BKP-8132,Punjab,73.25371872,31.06624284
BKP-8133,Punjab,73.26223774,30.36826683
BKP-8134,Punjab,73.25802465,30.34774931
BKP-8135,Punjab,73.25761142,30.68402465
BKP-8136,Punjab,73.26153032,30.66042142
BKP-8137,Punjab,73.24575366,30.48365543
BKP-8138,Punjab,73.24882076,31.44194609
BKP-8139,Punjab,73.25141304,31.32816163
BKP-8140,Punjab,73.25249102,31.20140934
BKP-8141,Punjab,73.25060456,31.24753783
BKP-8142,Punjab,73.24525142,31.64003628
BKP-8143,Punjab,73.24779445,31.45734513
BKP-8144,Punjab,73.24631798,31.13529449
BKP-8145,Punjab,73.25204187,30.86579875
BKP-8146,Punjab,73.24735021,31.07233777
BKP-8147,Punjab,73.25206848,31.06682009
BKP-8148,Punjab,73.24360626,32.44270782
BKP-8149,Punjab,73.25240119,32.31635336
BKP-8150,Punjab,73.24895074,32.56395439
BKP-8151,Punjab,73.24601696,32.56335289
BKP-8152,Punjab,73.24989119,32.44879674
BKP-8153,Punjab,73.25086122,32.44431516
BKP-8154,Punjab,73.24431635,32.28106684
BKP-8155,Punjab,73.24984099,32.2625802
BKP-8156,Punjab,73.2521317,32.93859271
BKP-8157,Punjab,73.29996699,30.43388876
BKP-8158,Punjab,73.30271075,31.37613752
BKP-8159,Punjab,73.2966985,31.67904703
BKP-8160,Punjab,73.29646356,31.67917833
BKP-8161,Punjab,73.29773243,30.76636648
BKP-8162,Punjab,73.29893642,30.77079193
BKP-8163,Punjab,73.30011636,31.07764343
BKP-8164,Punjab,73.29897884,32.3406977
BKP-8165,Punjab,73.29848477,32.34056295
BKP-8166,Punjab,73.30034128,32.52779966
BKP-8167,Punjab,73.29520591,32.65883606
BKP-8168,Punjab,73.29976037,32.36262558
BKP-8169,Punjab,73.29594757,32.66155839
BKP-8170,Punjab,73.3017187,32.56788636
BKP-8171,Punjab,73.29500086,32.6732423
BKP-8172,Punjab,73.29377898,32.67134337
BKP-8173,Punjab,73.29319416,31.85077546
BKP-8174,Punjab,73.29993522,33.12641245
BKP-8175,Punjab,73.2995351,33.21048802
BKP-8176,Punjab,73.29587965,33.39608341
BKP-8177,Punjab,73.29007055,31.67691258
BKP-8178,Punjab,73.29056676,31.67690687
BKP-8179,Punjab,73.28586883,31.75766593
BKP-8180,Punjab,73.28733749,31.36114205
BKP-8181,Punjab,73.28527953,31.86861505
BKP-8182,Punjab,73.28828366,31.50347412
BKP-8183,Punjab,73.28419157,31.20394559
BKP-8184,Punjab,73.27877996,31.681329
BKP-8185,Punjab,73.28222526,33.26915146
BKP-8186,Punjab,73.28280916,31.66880278
BKP-8187,Punjab,73.28086997,33.11354177
BKP-8188,Punjab,73.27409551,33.19151007
BKP-8189,Punjab,73.2737811,33.19149211
BKP-8190,Punjab,73.28127818,33.12163141
BKP-8191,Punjab,73.27865273,33.09931114
BKP-8192,Punjab,73.28267442,33.09820206
BKP-8193,Punjab,73.28165932,33.18819754
BKP-8194,Punjab,73.28132694,33.18816834
BKP-8195,Punjab,73.19441494,33.28815083
BKP-8196,Punjab,73.20721715,30.82195004
BKP-8197,Punjab,73.2071261,30.96371512
BKP-8198,Punjab,73.21114488,30.96767007
BKP-8199,Punjab,73.19447434,30.60330958
BKP-8200,Punjab,73.19583259,30.60184003
BKP-8201,Punjab,73.19688531,30.60995856
BKP-8202,Punjab,73.19856362,30.60761308
BKP-8203,Punjab,73.19575172,30.60767641
BKP-8204,Punjab,73.20288288,31.42606214
BKP-8205,Punjab,73.19664108,31.58477381
BKP-8206,Punjab,73.197299,31.37727111
BKP-8207,Punjab,73.19562125,31.7585124
BKP-8208,Punjab,73.19370871,31.50315631
BKP-8209,Punjab,73.19689974,30.71087626
BKP-8210,Punjab,73.20064614,31.531383
BKP-8211,Punjab,73.24141929,31.46571616
BKP-8212,Punjab,73.23888992,31.33966083
BKP-8213,Punjab,73.23729265,31.42385186
BKP-8214,Punjab,73.24009427,32.65425465
BKP-8215,Punjab,73.24122491,32.65416947
BKP-8216,Punjab,73.22530201,32.28584058
BKP-8217,Punjab,73.22733819,32.23523549
BKP-8218,Punjab,73.22896898,32.30414318
BKP-8219,Punjab,73.2394184,33.40538953
BKP-8220,Punjab,73.23769646,33.4041337
BKP-8221,Punjab,73.23380606,33.4037141
BKP-8222,Punjab,73.22045287,31.62331368
