brickid,type,longitude,latitude
BKI-25911,zigzag,83.30136083,26.05270013
BKI-25912,fcbk,83.07167728,26.18009987
BKI-25913,zigzag,82.90223057,26.07340319
BKI-25914,zigzag,83.23364436,26.16658408
BKI-25915,fcbk,82.94858113,26.08894127
BKI-25916,fcbk,82.35285642,27.14477045
BKI-25917,fcbk,73.00711869,28.9640564
BKI-25918,fcbk,75.35370539,29.45788369
BKI-25919,fcbk,73.2260035,29.21557212
BKI-25920,fcbk,73.22496054,29.21621257
BKI-25921,fcbk,73.32210702,29.18231922
BKI-25922,fcbk,73.22316727,29.21173224
BKI-25923,fcbk,73.28012248,29.20464324
BKI-25924,fcbk,73.41484234,29.18175944
BKI-25925,fcbk,73.29348634,29.19587099
BKI-25926,fcbk,73.30374836,29.18555453
BKI-25927,fcbk,73.22314337,29.21380073
BKI-25928,fcbk,73.22308476,29.2171118
BKI-25929,fcbk,73.2337709,29.2238239
BKI-25930,fcbk,73.29324169,29.19223442
BKI-25931,fcbk,73.29310932,29.19690949
BKI-25932,fcbk,73.22251835,29.23298787
BKI-25933,fcbk,73.26901889,29.20366907
BKI-25935,fcbk,73.19229288,29.02536655
BKI-25936,fcbk,73.01743208,29.02631605
BKI-25940,fcbk,73.03723152,28.99979109
BKI-25941,fcbk,73.01960211,29.02637805
BKI-25942,fcbk,73.01915234,28.95632541
BKI-25943,fcbk,73.06271743,28.96340244
BKI-25944,fcbk,73.03791633,29.02422373
BKI-25945,fcbk,73.39604754,29.14613698
BKI-25946,fcbk,73.03339722,29.02368261
BKI-25953,fcbk,83.27013429,26.18606606
BKI-25954,fcbk,83.24097405,26.0478903
BKI-25955,fcbk,83.31237626,26.13987824
BKI-25958,fcbk,83.20058759,26.07351244
BKI-25959,fcbk,83.29357093,26.06168943
BKI-25961,fcbk,83.22955168,26.12602273
BKI-25962,fcbk,78.74147639,27.02372171
BKI-25964,zigzag,82.10193246,26.534899
BKI-25965,zigzag,78.57929264,27.04981496
BKI-25966,fcbk,78.53615462,27.04412197
BKI-25968,fcbk,78.46010166,26.90760509
BKI-25969,fcbk,78.6238583,26.81286576
BKI-25970,fcbk,78.77950389,26.98633029
BKI-25971,fcbk,78.67249689,27.12931355
BKI-25972,fcbk,79.50788636,28.33265464
BKI-25974,fcbk,77.33400367,29.218957
BKI-25975,zigzag,77.3380541,29.42085955
BKI-25976,fcbk,81.06099635,26.60111158
BKI-25977,zigzag,81.06610836,26.72101015
BKI-25978,fcbk,80.9487231,26.61589677
BKI-25979,fcbk,80.95838448,26.59099243
BKI-25980,fcbk,81.04804347,26.40194618
BKI-25981,fcbk,80.98848177,26.4340869
BKI-25982,fcbk,78.45729446,26.90735313
BKI-25983,fcbk,73.65731128,33.31303047
BKI-25984,fcbk,73.61347563,33.06242696
BKI-25985,fcbk,73.7825325,33.15368329
BKI-25986,fcbk,73.76468034,33.15795445
BKI-25987,fcbk,74.28868412,32.78475476
BKI-25988,fcbk,74.29835825,32.75745595
BKI-25989,fcbk,73.82821669,33.06679084
BKI-25990,fcbk,73.77990897,33.15255455
BKI-25991,fcbk,73.76914386,33.2434611
BKI-25992,fcbk,87.79215775,23.35050702
BKI-25993,fcbk,78.67078785,26.82761599
BKI-25994,fcbk,73.6148956,33.0660015
BKI-25995,fcbk,73.69788326,33.06062208
BKI-25996,fcbk,73.82092231,33.18893012
BKI-25997,fcbk,81.06380539,26.68828354
BKI-25998,fcbk,73.70709638,33.33767587
BKI-25999,fcbk,73.69071779,33.3279204
BKI-26000,fcbk,73.66451264,33.3121196
BKI-26001,fcbk,73.68978007,33.32665311
BKI-26002,fcbk,73.77823537,33.15525672
BKI-26003,fcbk,73.75566604,33.25230248
BKI-26004,fcbk,73.7745807,33.15528042
BKI-26005,fcbk,73.60078378,29.64046207
BKI-26006,fcbk,73.82660013,29.93873098
BKI-26007,fcbk,73.67174163,29.89890628
BKI-26008,fcbk,73.58570321,29.76558689
BKI-26009,fcbk,73.56114048,29.94994979
BKI-26010,fcbk,73.77807262,29.86127517
BKI-26013,fcbk,80.86285829,26.42878752
BKI-26014,fcbk,81.02357655,26.66852279
BKI-26015,fcbk,80.73134827,26.44283777
BKI-26016,fcbk,80.40523926,27.05752769
BKI-26017,fcbk,80.36497243,26.90784284
BKI-26018,fcbk,78.71760193,27.06339874
BKI-26019,fcbk,78.52842289,27.03961918
BKI-26020,fcbk,73.56001498,29.8169558
BKI-26021,fcbk,80.22045412,26.9030909
BKI-26022,fcbk,80.52752446,27.07864937
BKI-26023,fcbk,80.19947258,27.137147
BKI-26024,zigzag,80.22733571,26.90582473
BKI-26025,fcbk,80.3690796,27.19067777
BKI-26026,fcbk,80.52554422,27.11585972
BKI-26027,fcbk,80.33325003,26.8505964
BKI-26028,fcbk,80.44296999,26.92519561
BKI-26029,zigzag,80.46699605,27.04283492
BKI-26030,fcbk,78.46445131,26.8872152
BKI-26031,fcbk,78.62954799,27.09017356
BKI-26032,fcbk,78.40683919,27.1382705
BKI-26033,fcbk,78.53146954,27.12943032
BKI-26034,zigzag,77.16877031,30.0421727
BKI-26035,zigzag,77.16897545,30.048645
BKI-26036,zigzag,77.3267405,30.13198326
BKI-26037,fcbk,78.57941572,27.22045792
BKI-26038,fcbk,78.45462631,27.26675828
BKI-26039,fcbk,78.58812189,27.45495082
BKI-26040,fcbk,73.87659531,29.57091189
BKI-26041,fcbk,73.73600963,29.91103607
BKI-26042,fcbk,73.44650884,29.58214932
BKI-26043,fcbk,78.52304747,27.19737938
BKI-26045,fcbk,81.16057334,26.73057302
BKI-26046,zigzag,80.22815962,27.07812669
BKI-26047,fcbk,80.32216719,27.17003259
BKI-26048,fcbk,80.19711318,27.06905267
BKI-26049,fcbk,80.23649122,26.90948069
BKI-26050,fcbk,80.1928304,27.05765136
BKI-26051,fcbk,73.47746118,29.35846238
BKI-26052,fcbk,73.61391897,29.31832148
BKI-26053,fcbk,73.87371663,29.32881779
BKI-26054,fcbk,73.61357678,29.31500183
BKI-26055,fcbk,73.82588477,29.36866053
BKI-26056,fcbk,73.6594108,29.32947269
BKI-26057,fcbk,73.64136781,29.53642676
BKI-26058,fcbk,73.53252442,29.26935137
BKI-26059,fcbk,73.47928425,29.24568533
BKI-26060,fcbk,77.09930533,30.00119082
BKI-26061,fcbk,73.84805758,29.55040241
BKI-26062,fcbk,73.61519261,29.31628644
BKI-26063,fcbk,73.54130826,29.28205871
BKI-26064,fcbk,73.65918121,29.32322869
BKI-26065,fcbk,73.61356498,29.31712118
BKI-26066,zigzag,87.81053504,22.23539516
BKI-26067,fcbk,80.74839673,27.95604758
BKI-26068,fcbk,80.8210105,27.9161716
BKI-26069,fcbk,81.15844549,26.71984454
BKI-26070,fcbk,81.37796119,26.65072958
BKI-26071,fcbk,81.29998437,26.75517279
BKI-26072,fcbk,81.50261674,26.76101475
BKI-26073,fcbk,81.16873398,26.77389675
BKI-26074,fcbk,73.6151857,29.31776308
BKI-26075,fcbk,80.67276851,27.97353511
BKI-26076,fcbk,80.76637892,27.91712242
BKI-26077,zigzag,81.15977776,26.73235019
BKI-26078,fcbk,81.3325724,26.70383535
BKI-26079,fcbk,81.2854615,26.39702968
BKI-26080,fcbk,81.50128597,26.74439057
BKI-26081,zigzag,83.95125964,26.49659912
BKI-26082,fcbk,83.94855156,26.43522321
BKI-26083,fcbk,84.11955611,26.55627116
BKI-26084,zigzag,84.07998026,26.4551862
BKI-26085,zigzag,83.81773182,26.63233907
BKI-26086,fcbk,81.8904813,27.01774259
BKI-26087,fcbk,81.75952152,26.79843878
BKI-26088,zigzag,81.69909251,27.15164998
BKI-26089,fcbk,82.1706749,25.77192888
BKI-26090,zigzag,82.38831838,25.92652697
BKI-26091,fcbk,82.17340082,25.63888626
BKI-26092,fcbk,82.22859822,25.70576449
BKI-26093,fcbk,82.2964378,25.7966537
BKI-26094,fcbk,82.32565366,25.68391203
BKI-26095,fcbk,73.82820412,29.36837358
BKI-26096,fcbk,73.49512881,29.22563437
BKI-26097,fcbk,73.806606,29.3665576
BKI-26098,fcbk,73.82361286,29.36824562
BKI-26099,fcbk,73.82449168,29.36815706
BKI-26103,fcbk,84.78582257,26.47492156
BKI-26104,zigzag,85.09953087,26.78174887
BKI-26105,zigzag,85.04271481,26.46421342
BKI-26106,fcbk,81.95402611,27.01118154
BKI-26107,fcbk,81.80052941,27.01502709
BKI-26108,fcbk,81.72620438,27.1504581
BKI-26109,fcbk,81.53485974,26.86095902
BKI-26110,fcbk,83.05706394,27.26199836
BKI-26111,fcbk,73.58646346,29.29733533
BKI-26112,fcbk,73.58530543,29.30205829
BKI-26113,fcbk,73.58494976,29.30269525
BKI-26114,fcbk,73.48351731,29.2341741
BKI-26115,fcbk,82.97527278,25.15423388
BKI-26116,fcbk,83.01095057,25.1343151
BKI-26117,zigzag,83.10904609,25.54270805
BKI-26118,fcbk,73.5854777,29.2992426
BKI-26119,fcbk,82.29850505,25.20573192
BKI-26120,fcbk,82.18283379,25.33971711
BKI-26121,fcbk,82.26035718,26.16413548
BKI-26122,zigzag,82.13864368,26.29409741
BKI-26123,zigzag,84.86480186,26.06059716
BKI-26124,fcbk,73.82516381,33.06254612
BKI-26125,fcbk,81.85968461,26.42650504
BKI-26126,fcbk,81.68505121,26.60905188
BKI-26127,fcbk,73.77828067,33.15298682
BKI-26128,fcbk,81.83155429,26.52043506
BKI-26129,fcbk,73.76861126,33.15927858
BKI-26130,fcbk,73.77726994,33.14950693
BKI-26131,fcbk,85.06660647,24.60738017
BKI-26132,fcbk,81.67011622,26.40679931
BKI-26133,fcbk,81.59322436,26.51056437
BKI-26134,fcbk,81.56943335,26.76702361
BKI-26135,fcbk,81.95424868,26.14224491
BKI-26138,fcbk,85.18738925,26.64274662
BKI-26139,zigzag,85.4801257,26.54907092
BKI-26140,fcbk,85.56659344,26.77733575
BKI-26141,fcbk,85.46158939,26.5640806
BKI-26142,fcbk,85.15141336,26.53930715
BKI-26143,zigzag,85.45860536,26.5653903
BKI-26144,fcbk,85.27940087,26.55671083
BKI-26145,fcbk,85.45230462,26.57673936
BKI-26146,zigzag,85.29383542,26.49239324
BKI-26147,fcbk,85.15901538,26.44282045
BKI-26148,zigzag,85.48387293,26.57583072
BKI-26151,fcbk,80.81844155,28.34097722
BKI-26152,fcbk,80.96747315,28.33613628
BKI-26153,fcbk,80.66239496,28.08306543
BKI-26154,fcbk,73.27448664,29.20129682
BKI-26155,fcbk,73.2948097,29.19378661
BKI-26156,fcbk,73.27265277,29.19774117
BKI-26157,fcbk,73.27242976,29.21583159
BKI-26169,fcbk,82.70782012,26.66832847
BKI-26170,fcbk,78.52182429,28.81821742
BKI-26171,fcbk,78.80867752,29.17009984
BKI-26172,fcbk,78.55536617,28.78648362
BKI-26173,fcbk,78.41812713,28.93922752
BKI-26174,fcbk,78.44894808,29.10327289
BKI-26175,fcbk,78.49369424,28.94298799
BKI-26176,fcbk,78.61764483,28.83774823
BKI-26177,fcbk,78.53717169,28.80305151
BKI-26183,fcbk,81.0494003,28.09317716
BKI-26184,fcbk,81.93110098,27.23912347
BKI-26185,fcbk,81.78206179,27.35863923
BKI-26186,fcbk,81.62879976,27.5823347
BKI-26187,fcbk,81.55658835,27.21811848
BKI-26188,fcbk,81.77582571,27.24442576
BKI-26189,zigzag,81.25356636,25.93065942
BKI-26190,fcbk,81.11691956,25.85551289
BKI-26191,fcbk,81.48671846,25.8794674
BKI-26192,fcbk,81.25841292,26.67363217
BKI-26194,fcbk,87.13995893,23.67469344
BKI-26195,fcbk,87.05719129,23.71459812
BKI-26196,zigzag,88.2489934,23.56227115
BKI-26197,zigzag,88.23785955,23.85588321
BKI-26198,zigzag,87.91233855,23.63517213
BKI-26199,fcbk,81.19318761,25.83641908
BKI-26200,fcbk,81.31085804,25.61548486
BKI-26201,fcbk,79.71166822,26.35836782
BKI-26202,fcbk,84.02534443,26.82323662
BKI-26203,fcbk,80.25013562,28.31394069
BKI-26205,fcbk,80.76321513,25.79872097
BKI-26206,fcbk,77.37510061,30.35031561
BKI-26207,fcbk,82.47969227,25.51897545
BKI-26208,zigzag,82.60782977,25.18948829
BKI-26209,zigzag,82.74090915,25.3794411
BKI-26210,fcbk,80.50428668,28.05815998
BKI-26211,fcbk,80.5163026,28.05346563
BKI-26212,fcbk,80.34593136,28.27680592
BKI-26213,fcbk,80.24713877,28.34154257
BKI-26214,fcbk,86.39321772,26.51528296
BKI-26215,fcbk,86.37730602,26.40977253
BKI-26216,zigzag,86.30666645,26.3966181
BKI-26217,zigzag,86.36838788,26.39619585
BKI-26218,fcbk,86.33984309,26.528011
BKI-26219,fcbk,86.32262847,26.4673974
BKI-26220,zigzag,85.62134288,25.2481796
BKI-26221,fcbk,82.58607684,25.20267865
BKI-26222,fcbk,82.42803238,25.54323568
BKI-26223,fcbk,73.61296078,33.06928184
BKI-26224,zigzag,86.21050427,26.51360202
BKI-26225,zigzag,86.39385806,26.58584653
BKI-26226,fcbk,85.69466436,25.20802627
BKI-26227,zigzag,85.65330623,25.18288206
BKI-26228,fcbk,73.84546514,33.06676603
BKI-26229,fcbk,76.96701581,29.10861778
BKI-26230,zigzag,77.26293017,28.88445655
BKI-26231,zigzag,77.2660961,28.89247614
BKI-26232,fcbk,79.92191545,27.8394677
BKI-26233,fcbk,80.17315095,27.88870734
BKI-26234,fcbk,79.94949929,27.88434058
BKI-26235,fcbk,79.84016865,28.62546495
BKI-26236,fcbk,79.88028518,28.56701954
BKI-26237,fcbk,79.73765702,28.68637428
BKI-26240,fcbk,82.95566671,25.73461554
BKI-26241,fcbk,82.50295079,25.94892376
BKI-26242,fcbk,82.69379494,25.65122782
BKI-26243,fcbk,87.11905037,23.21482364
BKI-26244,zigzag,87.92999823,22.31504765
BKI-26245,fcbk,87.93198119,22.30851041
BKI-26246,fcbk,82.49046427,25.87284814
BKI-26247,fcbk,82.88322035,25.18462268
BKI-26248,zigzag,83.05923931,25.45873061
BKI-26249,fcbk,83.32120947,25.56281266
BKI-26250,fcbk,82.67685042,26.23915551
BKI-26251,fcbk,82.5311059,26.33760683
BKI-26252,fcbk,82.56311076,26.02935779
BKI-26253,fcbk,82.58279549,26.15271145
BKI-26254,zigzag,82.8437941,26.33977841
BKI-26255,zigzag,82.47941775,26.29129014
BKI-26256,fcbk,83.98408381,26.22903748
BKI-26257,fcbk,82.56096067,26.02082797
BKI-26258,fcbk,82.4964983,25.99610774
BKI-26259,fcbk,83.80891533,26.31836574
BKI-26260,fcbk,84.07778632,26.15614261
BKI-26261,fcbk,84.20782276,26.18645896
BKI-26262,fcbk,84.18765521,26.25583222
BKI-26263,fcbk,84.09365115,26.30990538
BKI-26264,fcbk,84.0512287,26.78744275
BKI-26265,fcbk,84.06305893,26.73380395
BKI-26266,fcbk,84.05975021,26.73245349
BKI-26267,zigzag,84.0537701,26.5620977
BKI-26268,fcbk,83.97215113,26.41046532
BKI-26269,fcbk,83.97351485,26.56053638
BKI-26270,fcbk,83.9174846,26.55311611
BKI-26271,fcbk,83.27962919,25.12284011
BKI-26272,fcbk,82.99989718,25.14449945
BKI-26273,fcbk,82.83927411,26.12105828
BKI-26274,fcbk,79.36523141,28.39785306
BKI-26275,fcbk,79.38614615,28.68300297
BKI-26276,fcbk,77.29657488,29.30116857
BKI-26278,fcbk,79.72495256,28.71294335
BKI-26279,fcbk,79.72170578,28.50033249
BKI-26280,fcbk,83.0004196,25.1583831
BKI-26281,zigzag,77.36730104,29.30628799
BKI-26282,zigzag,83.00121606,25.15710855
BKI-26283,fcbk,77.23504297,29.55750361
BKI-26284,zigzag,77.39129553,29.53638816
BKI-26285,zigzag,77.31042651,29.34061294
BKI-26286,fcbk,77.44671372,29.26957518
BKI-26287,zigzag,77.4702533,29.23470082
BKI-26288,zigzag,77.47201604,29.20362818
BKI-26289,fcbk,77.43794685,29.28099507
BKI-26290,zigzag,77.31390094,29.30927564
BKI-26291,fcbk,77.24017277,29.31949788
BKI-26292,zigzag,77.26902882,29.27797946
BKI-26293,fcbk,79.58557708,28.49948723
BKI-26294,fcbk,79.44588175,28.72363662
BKI-26295,fcbk,79.62457018,28.77728763
BKI-26296,fcbk,79.36755798,28.50178595
BKI-26297,fcbk,79.56143104,28.48296537
BKI-26298,fcbk,79.6220388,28.66088974
BKI-26299,fcbk,79.60288571,28.51150156
BKI-26300,fcbk,77.0665358,29.35263434
BKI-26304,fcbk,83.46740203,27.08769758
BKI-26305,fcbk,83.36732457,26.9703313
BKI-26306,fcbk,83.36752525,26.86166695
BKI-26307,fcbk,83.68134461,27.02861499
BKI-26308,fcbk,77.07175682,29.29966824
BKI-26309,fcbk,77.46633136,29.41994333
BKI-26310,fcbk,77.40791399,29.41207592
BKI-26311,fcbk,77.24756927,29.33444012
BKI-26312,fcbk,77.06887663,29.19899909
BKI-26313,fcbk,77.17644331,29.34012985
BKI-26314,zigzag,77.40969483,29.28907475
BKI-26315,fcbk,77.32197561,29.3431578
BKI-26317,zigzag,77.36744939,29.37377813
BKI-26318,fcbk,77.43355004,29.18456855
BKI-26319,fcbk,77.46318339,29.29380179
BKI-26320,fcbk,77.4111794,29.41277491
BKI-26322,fcbk,77.32002412,29.34386857
BKI-26323,zigzag,77.31993868,29.34237933
BKI-26324,zigzag,77.36520575,29.43918717
BKI-26326,fcbk,88.22355084,22.06758296
BKI-26328,fcbk,88.01228308,22.06554339
BKI-26332,fcbk,83.43690382,26.34787171
BKI-26333,fcbk,83.52196932,26.11541328
BKI-26334,fcbk,83.49906431,26.2403183
BKI-26335,fcbk,88.15638832,25.02382138
BKI-26337,fcbk,77.38890535,29.28243318
BKI-26338,fcbk,74.36330061,29.43536256
BKI-26339,fcbk,74.4999145,29.28245441
BKI-26340,fcbk,81.6333304,25.49678248
BKI-26341,fcbk,81.83879099,25.3442695
BKI-26342,fcbk,84.7448311,26.87082212
BKI-26343,fcbk,84.97806231,26.82734444
BKI-26344,fcbk,74.53159651,29.28640957
BKI-26345,fcbk,88.23550421,23.49750161
BKI-26346,fcbk,87.82609322,23.24313122
BKI-26347,zigzag,88.07565424,23.25351363
BKI-26348,fcbk,82.90712686,26.73254676
BKI-26349,zigzag,87.95915116,23.15599045
BKI-26353,fcbk,73.94973216,33.03338833
BKI-26354,fcbk,83.02589071,26.5477973
BKI-26355,fcbk,82.90142536,26.46560655
BKI-26356,zigzag,83.17581679,26.70027852
BKI-26357,fcbk,83.39649466,25.25102864
BKI-26358,fcbk,83.52146013,25.26146345
BKI-26359,fcbk,74.20000413,29.35423145
BKI-26360,fcbk,74.16623254,29.43372169
BKI-26361,fcbk,74.10271114,29.4796282
BKI-26362,fcbk,74.19667836,29.54034541
BKI-26363,fcbk,74.11160511,29.90987451
BKI-26364,fcbk,74.253567,29.81409638
BKI-26365,fcbk,73.96722758,29.87932332
BKI-26366,fcbk,73.91024276,29.84751424
BKI-26367,fcbk,74.27166234,29.88594695
BKI-26368,fcbk,74.05211051,29.78044241
BKI-26369,fcbk,73.91641624,29.8167471
BKI-26370,fcbk,74.21430813,29.87825911
BKI-26371,fcbk,83.01771604,26.75442661
BKI-26372,fcbk,79.73649632,28.34563232
BKI-26373,fcbk,80.13177814,28.09279281
BKI-26374,fcbk,74.05623872,29.61508509
BKI-26375,fcbk,74.03513837,29.83809398
BKI-26376,fcbk,74.11465669,29.66132391
BKI-26377,fcbk,73.98897969,29.94744807
BKI-26378,fcbk,73.95738041,29.64057941
BKI-26383,fcbk,74.18710289,29.48905232
BKI-26384,fcbk,74.17702159,29.34510015
BKI-26385,fcbk,79.88428142,27.99738835
BKI-26386,fcbk,74.01328884,29.44064248
BKI-26387,fcbk,74.28325372,29.55502256
BKI-26388,fcbk,74.12545401,29.46091296
BKI-26389,fcbk,79.85466294,28.33700977
BKI-26390,fcbk,79.78675277,28.26984558
BKI-26391,fcbk,79.84646165,28.07091006
BKI-26392,fcbk,74.30922157,29.45118858
BKI-26393,fcbk,74.27289473,29.54333717
BKI-26394,fcbk,74.27687275,29.55680559
BKI-26395,fcbk,74.04329656,29.35514753
BKI-26397,fcbk,79.95721111,28.24313876
BKI-26398,fcbk,78.46871342,27.83844887
BKI-26399,fcbk,78.78543996,27.70908726
BKI-26400,fcbk,83.62069401,25.47015366
BKI-26404,fcbk,78.73940539,27.65925702
BKI-26407,fcbk,78.57607886,27.77234451
BKI-26408,fcbk,78.82352832,27.67304664
BKI-26409,zigzag,87.01542716,23.74409754
BKI-26410,fcbk,87.08434012,23.72284853
BKI-26411,fcbk,87.07068672,23.61317178
BKI-26412,fcbk,83.45388338,25.55305649
BKI-26413,zigzag,83.40334484,25.43031574
BKI-26414,zigzag,88.59366085,22.61763243
BKI-26418,fcbk,78.45813105,27.94126014
BKI-26419,fcbk,80.97597954,28.32439626
BKI-26420,fcbk,78.48936642,27.63631934
BKI-26421,zigzag,80.68704796,28.01759668
BKI-26422,fcbk,78.6170138,27.76509092
BKI-26423,fcbk,78.61470584,27.92943148
BKI-26424,fcbk,78.54484684,27.79549478
BKI-26425,fcbk,78.50753448,27.63259683
BKI-26427,fcbk,87.26874901,23.77176831
BKI-26428,zigzag,87.02691522,23.64696228
BKI-26429,fcbk,86.98038968,23.74113868
BKI-26430,fcbk,87.1418204,23.6702052
BKI-26432,fcbk,86.99398785,23.75774858
BKI-26433,fcbk,87.20907088,23.7333611
BKI-26434,fcbk,78.39560423,27.75851048
BKI-26435,fcbk,78.39377491,29.28222543
BKI-26436,fcbk,83.3990611,25.25177433
BKI-26437,fcbk,83.37279087,25.23287453
BKI-26438,fcbk,83.69357951,25.40973522
BKI-26439,zigzag,83.71659136,25.37050841
BKI-26440,fcbk,88.5687154,22.19553258
BKI-26441,fcbk,88.69026078,22.19176728
BKI-26442,fcbk,87.10376786,23.73473123
BKI-26443,fcbk,78.728213,27.64244881
BKI-26444,fcbk,78.80680303,27.75943282
BKI-26445,fcbk,87.02065313,23.72045663
BKI-26446,fcbk,83.47756514,25.28750747
BKI-26447,zigzag,80.86824392,26.86986943
BKI-26448,fcbk,80.98754295,27.50326762
BKI-26449,fcbk,80.90783426,27.1208115
BKI-26450,zigzag,80.74459467,27.11775139
BKI-26451,fcbk,80.73640962,27.12590509
BKI-26453,fcbk,80.33125828,26.04056724
BKI-26454,zigzag,80.87438664,26.95368835
BKI-26455,fcbk,81.03145055,26.91427541
BKI-26456,fcbk,80.69737431,27.17305244
BKI-26457,zigzag,80.86627201,26.86074181
BKI-26458,fcbk,81.05904478,26.80079794
BKI-26459,fcbk,88.93932394,22.61303375
BKI-26460,fcbk,88.78547022,22.52381845
BKI-26461,zigzag,81.04921844,26.94286921
BKI-26462,fcbk,80.73448057,27.13881314
BKI-26463,fcbk,81.05628071,26.94830967
BKI-26464,fcbk,80.72525575,27.15339478
BKI-26465,fcbk,81.01689202,26.92746092
BKI-26466,fcbk,81.0400223,27.04703266
BKI-26467,fcbk,88.54068786,22.26004349
BKI-26468,fcbk,88.57271872,22.26496865
BKI-26469,fcbk,80.88168795,26.95586273
BKI-26470,zigzag,77.19831297,29.16421877
BKI-26471,zigzag,77.19998719,29.05354236
BKI-26472,fcbk,77.42172622,28.95076604
BKI-26473,fcbk,80.12042631,27.04366373
BKI-26474,fcbk,78.56422156,28.68938263
BKI-26475,fcbk,78.48046671,29.36337408
BKI-26476,fcbk,78.38950843,29.21759369
BKI-26477,fcbk,78.45780727,29.38186847
BKI-26478,fcbk,78.40246842,29.24583047
BKI-26479,fcbk,78.57291248,28.7768239
BKI-26480,fcbk,78.57833409,28.51391146
BKI-26481,fcbk,78.79484737,28.72366553
BKI-26482,fcbk,87.34831015,23.05218602
BKI-26483,fcbk,78.51682472,28.75363096
BKI-26484,fcbk,78.73902538,28.68558669
BKI-26485,fcbk,78.63510521,28.61277017
BKI-26486,fcbk,78.62807472,28.48465211
BKI-26487,fcbk,78.72067288,28.44730434
BKI-26488,fcbk,78.65058164,28.5728556
BKI-26489,fcbk,78.81426207,28.59758309
BKI-26490,fcbk,78.51272424,28.61506082
BKI-26491,fcbk,78.57567055,28.50861183
BKI-26492,fcbk,86.0540675,26.57940589
BKI-26493,zigzag,86.09220861,26.62713673
BKI-26494,fcbk,86.40721437,26.50740122
BKI-26495,fcbk,81.02429797,26.93697998
BKI-26496,fcbk,80.71746321,27.11444693
BKI-26497,fcbk,86.15937467,26.60439426
BKI-26498,zigzag,86.20025323,26.42771648
BKI-26499,fcbk,86.15773736,26.60780598
BKI-26500,fcbk,82.92619711,26.06674546
BKI-26501,fcbk,82.9686717,26.02376648
BKI-26502,zigzag,83.31259015,26.05467282
BKI-26503,fcbk,83.20329082,26.10812147
BKI-26504,fcbk,82.98473691,26.27120464
BKI-26505,zigzag,83.06762806,26.03835709
BKI-26506,fcbk,83.04757964,26.38668565
BKI-26507,zigzag,83.29242597,26.10852666
BKI-26508,fcbk,82.9085466,26.0894452
BKI-26509,fcbk,81.04716739,26.96386275
BKI-26510,zigzag,81.046827,26.92600524
BKI-26511,fcbk,83.22326648,26.11064129
BKI-26512,fcbk,82.88821302,26.28069739
BKI-26513,zigzag,83.16973422,26.24394155
BKI-26514,zigzag,81.03405215,26.75220641
BKI-26515,fcbk,80.8418736,26.69061042
BKI-26516,fcbk,80.63382081,26.6179876
BKI-26517,fcbk,81.06444647,26.68262175
BKI-26518,fcbk,81.04244673,26.95189265
BKI-26519,fcbk,81.03204216,26.66179574
BKI-26520,fcbk,80.73491691,27.12984626
BKI-26521,fcbk,81.05833711,27.14913282
BKI-26522,zigzag,81.06007037,26.93246446
BKI-26523,zigzag,81.06141208,26.39608365
BKI-26524,fcbk,80.88860496,26.55874503
BKI-26525,zigzag,80.9280386,26.70659673
BKI-26526,fcbk,81.02921333,26.44474357
BKI-26528,zigzag,80.85160702,26.68297319
BKI-26529,zigzag,81.01026064,26.75442569
BKI-26532,fcbk,80.67978747,26.49247347
BKI-26533,fcbk,80.83115389,26.68057288
BKI-26534,zigzag,80.85228315,26.64189303
BKI-26535,fcbk,80.95268621,26.53293221
BKI-26536,zigzag,81.01173899,26.75455373
BKI-26537,fcbk,77.35188406,28.74588801
BKI-26538,zigzag,77.20778488,29.05640335
BKI-26542,fcbk,81.00975219,26.90828531
BKI-26543,fcbk,81.04792306,26.79297718
BKI-26545,fcbk,80.33036501,26.85272548
BKI-26546,zigzag,83.54658636,26.8433207
BKI-26547,zigzag,81.04757684,26.93832909
BKI-26548,fcbk,80.90811039,27.13002214
BKI-26549,fcbk,80.94903997,27.06396421
BKI-26550,fcbk,81.05219252,26.79667339
BKI-26551,fcbk,80.19055664,27.08596029
BKI-26552,fcbk,80.44993968,26.91603129
BKI-26553,fcbk,80.27468442,26.99611421
BKI-26554,fcbk,80.99395842,26.57563552
BKI-26555,fcbk,81.02712402,26.50773298
BKI-26557,fcbk,80.37384739,27.1200611
BKI-26558,fcbk,80.44273921,26.92431243
BKI-26559,fcbk,80.39867545,27.02160915
BKI-26560,fcbk,80.34873424,26.98650431
BKI-26561,fcbk,80.66192085,26.01253855
BKI-26562,fcbk,80.22735021,26.90225176
