id,iso3_count,original_i,temporal_g,gas,emissions_,emission_1,emission_2,capacity,capacity_u,activity,activity_u,source_nam,source_typ,lat,lon,other1,other2,other4,other5,other6,other7,other8,other9,other10,other1_def,other2_def,other4_def,other5_def,other6_def,other7_def,other8_def,other9_def,other10_de
633,IND,solid-waste-disposal,annual,ch4,123.4,0.047034,T of CO2 per T of waste,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
634,IND,solid-waste-disposal,annual,n2o,0,0,,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
635,IND,solid-waste-disposal,annual,co2e_100yr,3455.14,0,,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
636,IND,solid-waste-disposal,annual,co2,0,0,,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
637,IND,solid-waste-disposal,annual,ch4,123.4,0.047034,T of CO2 per T of waste,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
638,IND,solid-waste-disposal,annual,n2o,0,0,,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
639,IND,solid-waste-disposal,annual,co2e_100yr,3455.14,0,,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
640,IND,solid-waste-disposal,annual,co2e_20yr,10365.43,0,,1336.57,m2,2623.6,T of waste,"Industrial Modern Township Manesar, Manesar, Gurugram",Dumpsites,28.35770798,76.91378948,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
641,IND,solid-waste-disposal,annual,co2,0,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
642,IND,solid-waste-disposal,annual,ch4,115.79,0.050147,T of CO2 per T of waste,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
643,IND,solid-waste-disposal,annual,n2o,0,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
644,IND,solid-waste-disposal,annual,co2e_100yr,3242.02,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
645,IND,solid-waste-disposal,annual,co2e_20yr,9726.05,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
646,IND,solid-waste-disposal,annual,co2e_100yr,3242.02,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
647,IND,solid-waste-disposal,annual,co2,0,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
648,IND,solid-waste-disposal,annual,ch4,115.79,0.050147,T of CO2 per T of waste,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
649,IND,solid-waste-disposal,annual,n2o,0,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
650,IND,solid-waste-disposal,annual,co2e_20yr,9726.05,0,,1297.23,m2,2308.95,T of waste,"Allahbas, Dadri, Gautam Buddha Nagar",Dumpsites,28.5187239,77.41689754,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
651,IND,solid-waste-disposal,annual,co2e_100yr,3239.85,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
652,IND,solid-waste-disposal,annual,co2,0,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
653,IND,solid-waste-disposal,annual,ch4,115.71,0.047506,T of CO2 per T of waste,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
654,IND,solid-waste-disposal,annual,n2o,0,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
655,IND,solid-waste-disposal,annual,co2e_20yr,9719.56,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
656,IND,solid-waste-disposal,annual,co2,0,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
657,IND,solid-waste-disposal,annual,ch4,115.71,0.047506,T of CO2 per T of waste,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
658,IND,solid-waste-disposal,annual,n2o,0,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
659,IND,solid-waste-disposal,annual,co2e_100yr,3239.85,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
660,IND,solid-waste-disposal,annual,co2e_20yr,9719.56,0,,1296.13,m2,2435.66,T of waste,"Saraswati Vihar Tehsil, North West Delhi, Delhi",Dumpsites,28.71425499,77.16136969,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
661,IND,solid-waste-disposal,annual,co2,0,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
662,IND,solid-waste-disposal,annual,ch4,144.39,0.051255,T of CO2 per T of waste,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
663,IND,solid-waste-disposal,annual,n2o,0,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
664,IND,solid-waste-disposal,annual,co2e_100yr,4043.01,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
665,IND,solid-waste-disposal,annual,co2e_20yr,12129.02,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
666,IND,solid-waste-disposal,annual,co2e_100yr,4043.01,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
667,IND,solid-waste-disposal,annual,co2,0,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
668,IND,solid-waste-disposal,annual,ch4,144.39,0.051255,T of CO2 per T of waste,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
669,IND,solid-waste-disposal,annual,n2o,0,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
670,IND,solid-waste-disposal,annual,co2e_20yr,12129.02,0,,1254.42,m2,2817.14,T of waste,"Kanchrapara, Barrackpur - I, North 24 Parganas",Dumpsites,22.94934674,88.43282166,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
671,IND,solid-waste-disposal,annual,co2e_100yr,3150.81,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
672,IND,solid-waste-disposal,annual,co2,0,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
673,IND,solid-waste-disposal,annual,ch4,112.53,0.048554,T of CO2 per T of waste,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
674,IND,solid-waste-disposal,annual,n2o,0,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
675,IND,solid-waste-disposal,annual,co2e_20yr,9452.44,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
676,IND,solid-waste-disposal,annual,co2,0,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
677,IND,solid-waste-disposal,annual,ch4,112.53,0.048554,T of CO2 per T of waste,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
678,IND,solid-waste-disposal,annual,n2o,0,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
679,IND,solid-waste-disposal,annual,co2e_100yr,3150.81,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
680,IND,solid-waste-disposal,annual,co2e_20yr,9452.44,0,,1141.6,m2,2317.61,T of waste,"Ghaziabad, Ghaziabad District, Uttar Pradesh",Dumpsites,28.70274036,77.44668644,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
681,IND,solid-waste-disposal,annual,co2e_100yr,2994.46,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
682,IND,solid-waste-disposal,annual,co2,0,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
683,IND,solid-waste-disposal,annual,ch4,106.94,0.047342,T of CO2 per T of waste,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
684,IND,solid-waste-disposal,annual,n2o,0,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
685,IND,solid-waste-disposal,annual,co2e_20yr,8983.37,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
686,IND,solid-waste-disposal,annual,co2,0,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
687,IND,solid-waste-disposal,annual,ch4,106.94,0.047342,T of CO2 per T of waste,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
688,IND,solid-waste-disposal,annual,n2o,0,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
689,IND,solid-waste-disposal,annual,co2e_100yr,2994.46,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
690,IND,solid-waste-disposal,annual,co2e_20yr,8983.37,0,,1112.43,m2,2258.98,T of waste,"Dinanagar, Gurdaspur Tahsil, Gurdaspur District",Dumpsites,32.12741805,75.46919809,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
691,IND,solid-waste-disposal,annual,co2e_20yr,8320.66,0,,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
692,IND,solid-waste-disposal,annual,co2,0,0,,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
693,IND,solid-waste-disposal,annual,ch4,99.06,0.051646,T of CO2 per T of waste,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
694,IND,solid-waste-disposal,annual,n2o,0,0,,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
695,IND,solid-waste-disposal,annual,co2e_100yr,2773.55,0,,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
696,IND,solid-waste-disposal,annual,co2,0,0,,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
697,IND,solid-waste-disposal,annual,ch4,99.06,0.051646,T of CO2 per T of waste,1050.12,m2,1917.96,T of waste,"Sainik Farm, Tigri, Saket Tehsil",Dumpsites,28.49914403,77.22263117,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
